"doi","id","subject","title","authors","year","publisher","resulttype","language","journal","url","paper_abstract","project_id","accessright","x","y","area_uri","cluster_labels","area","cited_by_tweeters_count","readers.mendeley","citation_count","readers","file_hash"
"10.1021/mp400011g","dedup_wf_001::9af3c3e52136620f4575187c12f93410","inhibitors","Factors That Limit Positron Emission Tomography Imaging of P-Glycoprotein Density at the Blood-Brain Barrier","Kannan, Pavitra","2013-01-01","AMER CHEMICAL SOC","publication","","MOLECULAR PHARMACEUTICS","","Efflux transporters located at the blood–brain barrier, such as P-glycoprotein (P-gp) and breast cancer resistance protein (BCRP), regulate the passage of many drugs in and out of the brain. Changes in the function and density of these proteins, in particular P-gp, may play a role in several neurological disorders. Several radioligands have been developed for measuring P-gp function at the blood–brain barrier of human subjects with positron emission tomography (PET). However, attempts to measure P-gp density with radiolabeled inhibitors that bind to these proteins in vivo have not thus far provided useful, quantifiable PET signals. Herein, we argue that not only the low density of transporters in the brain as a whole but also their very high density in brain capillaries act to lower the concentration of ligand in the plasma and thereby contribute to absent or low signals in PET studies of P-gp density. Our calculations, based on published data and theoretical approximations, estimate that whole brain densities of many efflux transporters at the blood–brain barrier range from 0.04 to 5.19 nM. We conclude that the moderate affinities (>5 nM) of currently labeled inhibitors may not allow measurement of efflux transporter density at the blood–brain barrier, and inhibitors with substantially higher affinity will be needed for density imaging of P-gp and other blood–brain barrier transporters.","1Z01MH002852-01","Open Access","-0.1056","-0.0512","8","Cns efflux drug, Altered gaba, Barrier transport","Cns efflux drug, Altered gaba, Barrier transport","2","24","13","",""
"10.1038/clpt.2011.217","ec_fp7health::29c1d1179aa140937636ae1685137c01","barrier comparison;comparison rat;interaction c","Pgp-Mediated Interaction Between (R)-[11C]Verapamil and Tariquidar at the Human Blood–Brain Barrier: A Comparison With Rat Data","Bauer, M","2012-01-01","","publication","","Clinical Pharmacology & Therapeutics","","","201380","Closed Access","-0.4455","0.1743","4","Dose response assessment, Assessment of tariquidar, Verapamil pet","Dose response assessment, Assessment of tariquidar, Verapamil pet",NA,NA,"54","",""
"10.1038/clpt.2014.70","od_______908::346da075cfed804598904f08afb74f5a","Reviews","Using Positron Emission Tomography to Study Transporter-Mediated Drug–Drug Interactions in Tissues","Wulkersdorfer, B","2014-04-01","Nature Publishing Group","publication","","Clinical Pharmacology and Therapeutics","","Drug disposition is highly regulated by membrane transporters. Some transporter-mediated drug–drug interactions (DDIs) may not manifest themselves in changes in systemic exposure but rather in changes in tissue exposure of drugs. To better assess the impact of transporter-mediated DDIs in tissues, positron emission tomography (PET)—a noninvasive imaging method—plays an increasingly important role. In this article, we provide examples of how PET can be used to assess transporter-mediated DDIs in different organs.","201380","Open Access","0.5905","0.1468","2","Positron emission tomography, Animal positron emission, Dependently transported","Positron emission tomography, Animal positron emission, Dependently transported",NA,NA,"20","",""
"10.1038/jcbfm.2009.265","dedup_wf_001::cb197793af3610710335722891cbfeb4","Brief Communication","Assessment of regional differences in tariquidar-induced P-glycoprotein modulation at the human blood-brain barrier","Bauer, Martin","2010-01-01","NATURE PUBLISHING GROUP","publication","","JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM","","We attempted to assess regional differences in cerebral P-glycoprotein (P-gp) function by performing paired positron emission tomography (PET) scans with the P-gp substrate (R)-[11C]verapamil in five healthy subjects before and after i.v. infusion of tariquidar (2 mg/kg). Comparison of tariquidar-induced changes in distribution volumes (DVs) in 42 brain regions of interest (ROIs) failed to detect significant differences among brain ROIs. Statistical parametric mapping analysis of parametric DV images visualized symmetrical bilateral clusters with moderately higher DV increases in response to tariquidar administration in cerebellum, parahippocampal gyrus, olfactory gyrus, and middle temporal lobe and cortex, which might reflect moderately decreased P-gp function and expression.","201380","Open Access","-0.0794","0.1528","12","Glycoprotein function, Human blood brain, Pet study","Glycoprotein function, Human blood brain, Pet study",NA,NA,"16","",""
"10.1038/jcbfm.2011.11","dedup_wf_001::e0ce073076b678b84fb1189294bb7555","Original Article","Age and sex effects on 5-HT4 receptors in the human brain: a [11C]SB207145 PET study","Madsen, Karine","2011-03-02","Nature Publishing Group","publication","","Journal of Cerebral Blood Flow & Metabolism","","Experimental studies indicate that the 5-HT4 receptor activation influence cognitive function, affective symptoms, and the development of Alzheimer's disease (AD). The prevalence of AD increases with aging, and women have a higher predisposition to both AD and affective disorders than men. This study aimed to investigate sex and age effects on 5-HT4 receptor-binding potentials in striatum, the limbic system, and neocortex. Positron-emission tomographic scans were conducted using the radioligand [11C]SB207145 in a cohort of 30 healthy subjects (mean age 44 years; range 20 to 86 years; 14 men and 16 women). The output parameter, BPND, was modeled using the simplified reference tissue model, and partial volume correction was performed with the Muller–Gartner method. A decline with age of 1% per decade was found only in striatum. Women had a 13% lower 5-HT4 receptor binding in the limbic system. The lower limbic 5-HT4 receptor binding in women supports a role for 5-HT4 receptors in the sex-specific differences in emotional control and might contribute to the higher prevalence of affective diseases and AD in women. The relatively stable 5-HT4 receptor binding with aging contrasts others in subtypes of receptors, which generally decrease with aging.","201380","Open Access","0.6987","-0.0195","12","Glycoprotein function, Human blood brain, Pet study","Glycoprotein function, Human blood brain, Pet study",NA,NA,"26","",""
"10.1038/jcbfm.2012.112","dedup_wf_001::0a1966808fa5640bc45370246672189e","Original Article","A novel PET protocol for visualization of breast cancer resistance protein function at the blood-brain barrier","Wanek, Thomas","2012-01-01","NATURE PUBLISHING GROUP","publication","","JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM","","Breast cancer resistance protein (BCRP) is the most abundant multidrug efflux transporter at the human blood–brain barrier (BBB), restricting brain distribution of various drugs. In this study, we developed a positron emission tomography (PET) protocol to visualize Bcrp function at the murine BBB, based on the dual P-glycoprotein (P-gp)/Bcrp substrate radiotracer [11C]tariquidar in combination with the Bcrp inhibitor Ko143. To eliminate the contribution of P-gp efflux to [11C]tariquidar brain distribution, we studied mice in which P-gp was genetically knocked out (Mdr1a/b(−/−) mice) or chemically knocked out by pretreatment with cold tariquidar. We found that [11C]tariquidar brain uptake increased dose dependently after administration of escalating doses of Ko143, both in Mdr1a/b(−/−) mice and in tariquidar pretreated wild-type mice. After 15 mg/kg Ko143, the maximum increase in [11C]tariquidar brain uptake relative to baseline scans was 6.3-fold in Mdr1a/b(−/−) mice with a half-maximum effect dose of 4.98 mg/kg and 3.6-fold in tariquidar (8 mg/kg) pretreated wild-type mice, suggesting that the presented protocol is sensitive to visualize a range of different functional Bcrp activities at the murine BBB. We expect that this protocol can be translated to the clinic, because tariquidar can be safely administered to humans at doses that completely inhibit cerebral P-gp.","201380","Open Access","0.0126","0.4048","1","Resistance protein, Positron emission tomography, Article","Resistance protein, Positron emission tomography, Article",NA,NA,"20","",""
"10.1038/jcbfm.2012.64","dedup_wf_001::bf1a5acb96e73c3f3a34eaea4ba32d31","Brief Communication","No evidence for additional blood–brain barrier P-glycoprotein dysfunction in Alzheimer's disease patients with microbleeds","van Assema, Daniëlle ME","2012-05-16","Nature Publishing Group","publication","","Journal of Cerebral Blood Flow & Metabolism","","Decreased blood–brain barrier P-glycoprotein (Pgp) function has been shown in Alzheimer's disease (AD) patients using positron emission tomography (PET) with the radiotracer (R)-[11C]verapamil. Decreased Pgp function has also been hypothesized to promote cerebral amyloid angiopathy (CAA) development. Here, we used PET and (R)-[11C]verapamil to assess Pgp function in eighteen AD patients, of which six had microbleeds (MBs), presumably reflecting underlying CAA. No differences were found in binding potential and nonspecific volume of distribution of (R)-[11C]verapamil between patient groups. These results provide no evidence for additional Pgp dysfunction in AD patients with MBs.","201380","Open Access","-0.1427","0.0426","14","Alzheimer s disease, Barrier p glycoprotein, Disease patients","Alzheimer s disease, Barrier p glycoprotein, Disease patients",NA,NA,"10","",""
"10.1088/0031-9155/56/4/004","dedup_wf_001::b33230d5498c29c4520881df6d6327a2","benefits resolution;bias iterative;data benefits","Bias in iterative reconstruction of low-statistics PET data: benefits of a resolution model","Walker, M. D.","2011-01-01","IOP PUBLISHING LTD","publication","","PHYSICS IN MEDICINE AND BIOLOGY","","","201380","Open Access","0.4807","-0.4335","15","Bcl inhibitors, Cancer chemotherapy, Central neurotoxicity","Bcl inhibitors, Cancer chemotherapy, Central neurotoxicity",NA,NA,"59","",""
"10.1093/brain/awr298","dedup_wf_001::8e8344cdd23c2cd9564006c9e1cc486a","alzheimer disease;barrier glycoprotein;function alzheimer","Blood-brain barrier P-glycoprotein function in Alzheimer's disease","van Assema, Danielle M. E.","2012-01-01","OXFORD UNIV PRESS","publication","","BRAIN","","","201380","Closed Access","-0.4036","-0.1741","14","Alzheimer s disease, Barrier p glycoprotein, Disease patients","Alzheimer s disease, Barrier p glycoprotein, Disease patients","1","51","95","",""
"10.1093/brain/aws147","ec_fp7health::286da28653a3d7c02a4d314110f573fb","barrier pharmaco;human epilepsy;neuropathology blood","Neuropathology of the blood-brain barrier and pharmaco-resistance in human epilepsy","Liu, J. Y. W.","2012-01-01","","publication","","Brain","","","201380","Closed Access","-0.2888","-0.4038","4","Dose response assessment, Assessment of tariquidar, Verapamil pet","Dose response assessment, Assessment of tariquidar, Verapamil pet",NA,NA,"50","",""
"10.1093/neuonc/nos288","dedup_wf_001::9895dfbbc9cd1f26249b2186055d1c42","Clinical Investigations","Levetiracetam improves verbal memory in high-grade glioma patients","de Groot, Marjolein","2012-12-11","Oxford University Press","publication","","NEURO-ONCOLOGY","","","201380","Open Access","0.4068","0.7238","6","Attenuation correction, Scatter correction","Attenuation correction, Scatter correction","2","39","28","",""
"10.1097/fpc.0b013e328360d10c","dedup_wf_001::164fbc11cdc3b8911eb565601a90e9a6","abcb single;activity human;affect transport","ABCB1 single nucleotide polymorphisms (1236C > T, 2677G > T, and 3435C > T) do not affect transport activity of human P-glycoprotein","Dickens, David","2013-01-01","LIPPINCOTT WILLIAMS & WILKINS","publication","","PHARMACOGENETICS AND GENOMICS","","","201380","Closed Access","-0.4823","-0.403","5","Abcb single, Affect transport, Amplification system","Abcb single, Affect transport, Amplification system","1","3","11","",""
"10.1109/tmi.2013.2261313","dedup_wf_001::6a3487dbaa09573a97e23e1b537389a9","attenuation correction;correction hrrt;correction total","Attenuation Correction for the HRRT PET-Scanner Using Transmission Scatter Correction and Total Variation Regularization","Keller, Sune H.","2013-01-01","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","publication","","IEEE Transactions on Medical Imaging","","","201380","Closed Access","0.7126","-0.3938","6","Attenuation correction, Scatter correction","Attenuation correction, Scatter correction",NA,NA,"19","",""
"10.1111/epi.12138","dedup_wf_001::631760323849e666eb562d0c8cdcf742","canine epilepsy;epilepsy translational;translational model","Canine epilepsy as a translational model?","Potschka, Heidrun","2013-01-01","WILEY-BLACKWELL","publication","","EPILEPSIA","","","201380","Closed Access","0.1378","-0.7338","3","Animal models, Canine epilepsy, Drug resistant epilepsy","Animal models, Canine epilepsy, Drug resistant epilepsy","2","56","38","",""
"10.1111/j.1528-1167.2010.02585.x","dedup_wf_001::757be485c36bd10f3bb024faf3a4a219","pharmacoresistant epilepsies;future perspectives;glycoprotein regulation","Modulating P-glycoprotein regulation: Future perspectives for pharmacoresistant epilepsies?","Potschka, Heidrun","2010-01-01","WILEY-BLACKWELL PUBLISHING, INC","publication","","EPILEPSIA","","","201380","Closed Access","-0.0478","-0.647","3","Animal models, Canine epilepsy, Drug resistant epilepsy","Animal models, Canine epilepsy, Drug resistant epilepsy",NA,NA,"53","",""
"10.1111/j.1528-1167.2010.02671.x","dedup_wf_001::6d482978e06eeeb6aeecaa287346c8d6","chronic rat;concept chronic;glycoprotein mediated","Imaging of P-glycoprotein-mediated pharmacoresistance in the hippocampus: Proof-of-concept in a chronic rat model of temporal lobe epilepsy","Bartmann, Hero","2010-01-01","WILEY-BLACKWELL","publication","","Epilepsia","","","201380","Closed Access","0.2865","-0.6758","11","Temporal lobe epilepsy, Anticonvulsant effect, Case control","Temporal lobe epilepsy, Anticonvulsant effect, Case control",NA,NA,"23","",""
"10.1124/dmd.112.049148","dedup_wf_001::28493986ef124af38d4ce8e8ee503b28","barrier small;bcrp blood;dependently transported","Tariquidar and Elacridar Are Dose-Dependently Transported by P-Glycoprotein and Bcrp at the Blood-Brain Barrier: A Small-Animal Positron Emission Tomography and In Vitro Study","Bankstahl, J. P.","2013-01-01","AMER SOC PHARMACOLOGY EXPERIMENTAL THERAPEUTICS","publication","","Drug Metabolism and Disposition","","","201380","Closed Access","-0.3912","0.0227","2","Positron emission tomography, Animal positron emission, Dependently transported","Positron emission tomography, Animal positron emission, Dependently transported",NA,NA,"31","",""
"10.1155/2014/453940","dedup_wf_001::2fdac8cec6d7e080fcfc0eead41fd9fd","Research Article","Metformin Rescues the MG63 Osteoblasts against the Effect of High Glucose on Proliferation","Shao, Xinyu","2014-04-01","Hindawi Publishing Corporation","publication","","Journal of Diabetes Research","/2014/HINDAWI.JDR/453940-2014-04-09.xml","Aims. To study the proliferation of osteoblasts and genes expression under normal glucose, high glucose, and metformin (Met). Methods. MG63 osteoblast-like cells were cultured in osteogenic medium supplemented with normal glucose (glucose 5.5 mmol/L) or high glucose (glucose 16.7 mmol/L) and metformin + high glucose (Met 300  μ mol/L + glucose 16.7 mmol/L). Proliferation was detected with CCK-8 assay at days 1, 3, and 7. Real-time PCR and Western blot were performed to compare the expression of collagen I (Col I), osteocalcin (OCN), osteoprotegerin (OPG), receptor activator for NF- κ B ligand (RANKL), and metal matrix proteinases 1 and 2 (MMP1, MMP2). Alkaline phosphatase (ALP) activity was also detected at days 6, 12, and 18. Results. Exposure to high glucose inhibited the proliferation of osteoblasts (P < 0.05), with suppressed OCN and OPG. Meanwhile, Col I, RANKL, MMP1, and MMP2 were unaffected. Metformin attenuated the suppression on proliferation with increased expression of Col I, OCN, and OPG, meanwhile suppressing MMP1 and MMP2. High glucose lowered the intracellular ALP, while metformin raised it. Metformin attenuated the downregulation of ALP completely at day 6, partly at day 12, but not at day 18. Conclusions. Metformin attenuated the suppression effect of high glucose to the osteoblast proliferation and gene expression, more prominently in earlier stage.","201380","Open Access","0.5707","-0.5522","5","Abcb single, Affect transport, Amplification system","Abcb single, Affect transport, Amplification system",NA,NA,"11","",""
"10.1155/2016/9132840","dedup_wf_001::4ca336a12cfbb4183083aaa0094957f6","Clinical Trial","Design of Infusion Schemes for Neuroreceptor Imaging: Application to [11C]Flumazenil-PET Steady-State Study","Feng, Ling","2016-03-01","Hindawi Publishing Corporation","publication","","BioMed Research International","/2016/HINDAWI.BMRI/9132840-2016-03-31.xml","<p>This study aims at developing a simulation system that predicts the optimal study design for attaining tracer steady-state conditions in brain and blood rapidly. Tracer kinetics was determined from bolus studies and used to construct the system. Subsequently, the system was used to design inputs for bolus infusion (BI) or programmed infusion (PI) experiments. Steady-state quantitative measurements can be made with one short scan and venous blood samples. The GABAA receptor ligand [(11)C]Flumazenil (FMZ) was chosen for this purpose, as it lacks a suitable reference region. Methods. Five bolus [(11)C]FMZ-PET scans were conducted, based on which population-based PI and BI schemes were designed and tested in five additional healthy subjects. The design of a PI was assisted by an offline feedback controller. Results. The system could reproduce the measurements in blood and brain. With PI, [(11)C]FMZ steady state was attained within 40 min, which was 8 min earlier than the optimal BI (B/I ratio = 55 min). Conclusions. The system can design both BI and PI schemes to attain steady state rapidly. For example, subjects can be [(11)C]FMZ-PET scanned after 40 min of tracer infusion for 40 min with venous sampling and a straight-forward quantification. This simulation toolbox is available for other PET-tracers.</p>","278850","Open Access","0.6538","0.3755","5","Abcb single, Affect transport, Amplification system","Abcb single, Affect transport, Amplification system",NA,NA,"0","",""
"10.1159/000343243","dedup_wf_001::336168c86807f0f3574979d3d03cec7c","Article","Pharmacokinetics of single ascending doses of the P-glycoprotein inhibitor tariquidar in healthy subjects","Bauer, M.","2013-01-01","KARGER","publication","","Pharmacology","","We assessed the pharmacokinetics (PK), tolerability and safety of tariquidar (TQD), a P-glycoprotein (Pgp) inhibitor, after i.v. administration of single ascending doses. Employed doses were up to 4-fold higher than in previous clinical trials in cancer patients and are capable to inhibit Pgp at the blood-brain barrier (BBB). 15 male healthy volunteers were randomised to receive single i.v. doses of TQD at 4, 6 or 8 mg/kg body weight and underwent blood sampling over 24 h. TQD concentrations were determined in plasma samples with high-performance liquid chromatography-mass spectrometry. No dose limiting toxicities of TQD were observed. Area under the plasma concentration-time curve from start until 24 h after end of infusion (AUC0-n) was positively correlated with administered TQD dose (r=0.8981, p<0.0001). Moreover, we found a positive correlation for volume of distribution at steady state Vss (r=0.7129, p=0.0004) with TQD dose. Dose dependency of Vss points to non-linear PK of TQD, which was in all likelihood caused by transporter saturation at high TQD doses. Acceptable safety and tolerability and dose-linear increases in plasma exposure support future use of TQD at doses up to 8 mg/kg to inhibit Pgp at the human BBB.","201380","Open Access","-0.6704","0.2685","5","Abcb single, Affect transport, Amplification system","Abcb single, Affect transport, Amplification system",NA,NA,"13","",""
"10.1177/0271678x15618219","od_______908::3f08d91d5eefef8d69bc23111299a544","temporal lobe epilepsy","Altered GABAA receptor density and unaltered blood?brain barrier [11C]flumazenil transport in drug-resistant epilepsy patients with mesial temporal sclerosis","Froklage, Femke E","2015-11-01","SAGE Publications","publication","","Journal of Cerebral Blood Flow & Metabolism","","Studies in rodents suggest that flumazenil is a P-glycoprotein substrate at the blood?brain barrier. This study aimed to assess whether [11C]flumazenil is a P-glycoprotein substrate in humans and to what extent increased P-glycoprotein function in epilepsy may confound interpretation of clinical [11C]flumazenil studies used to assess gamma-aminobutyric acid A receptors. Nine drug-resistant patients with epilepsy and mesial temporal sclerosis were scanned twice using [11C]flumazenil before and after partial P-glycoprotein blockade with tariquidar. Volume of distribution, nondisplaceable binding potential, and the ratio of rate constants of [11C]flumazenil transport across the blood?brain barrier (K1/k2) were derived for whole brain and several regions. All parameters were compared between pre- and post-tariquidar scans. Regional results were compared between mesial temporal sclerosis and contralateral sides. Tariquidar significantly increased global K1/k2 (+23%) and volume of distribution (+10%), but not nondisplaceable binding potential. At the mesial temporal sclerosis side volume of distribution and nondisplaceable binding potential were lower in hippocampus (both ??19%) and amygdala (both ??16%), but K1/k2 did not differ, suggesting that only regional gamma-aminobutyric acid A receptor density is altered in epilepsy. In conclusion, although [11C]flumazenil appears to be a (weak) P-glycoprotein substrate in humans, this does not seem to affect its role as a tracer for assessing gamma-aminobutyric acid A receptor density.","201380","Open Access","-0.032","-0.2096","11","Temporal lobe epilepsy, Anticonvulsant effect, Case control","Temporal lobe epilepsy, Anticonvulsant effect, Case control",NA,NA,"0","",""
"10.1186/1471-2210-10-s1-a46","ec_fp7health::a9a28e46b9f8d59177e6106ee06342ae","c mc;mc pet;pet evaluation","Small-animal PET evaluation of [11C]MC113 as a PET tracer for P-glycoprotein","Kuntner, Claudia","","BioMed Central","publication","","","","","201380","Closed Access","-0.3646","0.5724","7","Small animal pet, Pet microdosing study, Animal pet evaluation","Small animal pet, Pet microdosing study, Animal pet evaluation",NA,NA,"0","",""
"10.1186/1471-2210-10-s1-a47","od_______908::865248be98eebbc85c8152eae52eb349","Meeting Abstract","Dose-response assessment of tariquidar for inhibition of P-glycoprotein at the human blood-brain barrier using (R)-[11C]verapamil PET","Bauer, Martin","2010-11-01","BioMed Central","publication","","BMC Pharmacology","","","201380","Open Access","-0.3637","0.3833","4","Dose response assessment, Assessment of tariquidar, Verapamil pet","Dose response assessment, Assessment of tariquidar, Verapamil pet",NA,NA,"0","",""
"10.1186/1471-2210-10-s1-a47","ec_fp7health::4b9182e7c8e32de59733b87e93b5b919","assessment tariquidar;barrier c;dose response","Dose-response assessment of tariquidar for inhibition of P-glycoprotein at the human blood-brain barrier using (R)-[11C]verapamil PET","Zeitlinger, Markus","","BioMed Central","publication","","","","","201380","Closed Access","-0.3466","0.3126","4","Dose response assessment, Assessment of tariquidar, Verapamil pet","Dose response assessment, Assessment of tariquidar, Verapamil pet",NA,NA,"0","",""
"10.1186/1471-2210-11-s2-a46","ec_fp7health::4e3e2d6236c4c2eea8a2a235faa167c7","assessment body;body distribution;c elacridar","[11C]Elacridar as a novel P-glycoprotein PET tracer, assessment of whole-body distribution and radiation dosimetry in humans","Bauer, Martin","","BioMed Central","publication","","","","","201380","Closed Access","-0.4951","0.4763","9","Assessment body, Body distribution, C elacridar","Assessment body, Body distribution, C elacridar",NA,NA,"0","",""
"10.1186/1471-2210-11-s2-a46","od_______908::a2569fe2bc5087db01123e128280edea","Meeting Abstract","[11C]Elacridar as a novel P-glycoprotein PET tracer, assessment of whole-body distribution and radiation dosimetry in humans","Bauer, Martin","2011-09-01","BioMed Central","publication","","BMC Pharmacology","","","201380","Open Access","-0.4873","0.5044","9","Assessment body, Body distribution, C elacridar","Assessment body, Body distribution, C elacridar",NA,NA,"0","",""
"10.1186/1471-2210-11-s2-a48","ec_fp7health::db5de095a913e392f8a7b3d10cf19bca","barrier ko;c tariquidar;inhibition breast","Inhibition of breast cancer resistance protein at the murine blood-brain barrier by Ko143 studied with [11C]tariquidar and PET","Kuntner, Claudia","","BioMed Central","publication","","","","","201380","Closed Access","-0.2135","0.5851","10","Barrier ko, C tariquidar, Inhibition breast","Barrier ko, C tariquidar, Inhibition breast",NA,NA,"0","",""
"10.1186/1471-2210-11-s2-a48","od_______908::f82c8f118ffa6082a8b20d3476e9e342","Meeting Abstract","Inhibition of breast cancer resistance protein at the murine blood-brain barrier by Ko143 studied with [11C]tariquidar and PET","Wanek, Thomas","2011-09-01","BioMed Central","publication","","BMC Pharmacology","","","201380","Open Access","-0.2191","0.6286","10","Barrier ko, C tariquidar, Inhibition breast","Barrier ko, C tariquidar, Inhibition breast",NA,NA,"0","",""
"10.1186/1471-2342-11-1","dedup_wf_001::5685a1eabef5d37d09bbdde2b49f02ca","Research Article","(R)-[11C]Verapamil PET studies to assess changes in P-glycoprotein expression and functionality in rat blood-brain barrier after exposure to kainate-induced status epilepticus","Syv�nen, Stina","2011-01-01","BIOMED CENTRAL LTD","publication","","BMC Medical Imaging","https://research.vu.nl/ws/files/3034818/281476.pdf","<p>Abstract</p> <p>Background</p> <p>Increased functionality of efflux transporters at the blood-brain barrier may contribute to decreased drug concentrations at the target site in CNS diseases like epilepsy. In the rat, pharmacoresistant epilepsy can be mimicked by inducing status epilepticus by intraperitoneal injection of kainate, which leads to development of spontaneous seizures after 3 weeks to 3 months. The aim of this study was to investigate potential changes in P-glycoprotein (P-gp) expression and functionality at an early stage after induction of status epilepticus by kainate.</p> <p>Methods</p> <p><it>(R)</it>-[<sup>11</sup>C]verapamil, which is currently the most frequently used positron emission tomography (PET) ligand for determining P-gp functionality at the blood-brain barrier, was used in kainate and saline (control) treated rats, at 7 days after treatment. To investigate the effect of P-gp on <it>(R)</it>-[<sup>11</sup>C]verapamil brain distribution, both groups were studied without or with co-administration of the P-gp inhibitor tariquidar. P-gp expression was determined using immunohistochemistry in post mortem brains. <it>(R)</it>-[<sup>11</sup>C]verapamil kinetics were analyzed with approaches common in PET research (Logan analysis, and compartmental modelling of individual profiles) as well as by population mixed effects modelling (NONMEM).</p> <p>Results</p> <p>All data analysis approaches indicated only modest differences in brain distribution of <it>(R)</it>-[<sup>11</sup>C]verapamil between saline and kainate treated rats, while tariquidar treatment in both groups resulted in a more than 10-fold increase. NONMEM provided most precise parameter estimates. P-gp expression was found to be similar for kainate and saline treated rats.</p> <p>Conclusions</p> <p>P-gp expression and functionality does not seem to change at early stage after induction of anticipated pharmacoresistant epilepsy by kainate.</p> ","201380","Open Access","0.16","-0.0103","12","Glycoprotein function, Human blood brain, Pet study","Glycoprotein function, Human blood brain, Pet study",NA,NA,"12","",""
"10.1186/2050-6511-13-s1-a17","ec_fp7health::14fe66da66b1cb271724cbfbb6e344bb","microdosing study; pet;pet microdosing","A PET microdosing study with the P-glycoprotein inhibitor tariquidar","Philippe, Ce&#769","","BioMed Central","publication","","","","","201380","Closed Access","-0.0347","0.6397","7","Small animal pet, Pet microdosing study, Animal pet evaluation","Small animal pet, Pet microdosing study, Animal pet evaluation",NA,NA,"0","",""
"10.1186/2050-6511-13-s1-a17","od_______908::781b573495f3e14126fb0c662fa3779a","Meeting Abstract","A PET microdosing study with the P-glycoprotein inhibitor tariquidar","Bauer, Martin","2012-09-01","BioMed Central","publication","","BMC Pharmacology & Toxicology","","","201380","Open Access","-0.0964","0.6562","7","Small animal pet, Pet microdosing study, Animal pet evaluation","Small animal pet, Pet microdosing study, Animal pet evaluation",NA,NA,"0","",""
"10.1186/2191-219x-2-1","dedup_wf_001::3da5336f7f8a90c913cea0dae84a16a3","(R)-[11C]verapamil","Reproducibility of quantitative (R)-[11C]verapamil studies","van Assema, Dani?lle ME","2012-01-01","Springer","publication","","EJNMMI Research","http://dare.ubvu.vu.nl/bitstream/1871/40729/1/301049.pdf","Background P-glycoprotein [Pgp] dysfunction may be involved in neurodegenerative diseases, such as Alzheimer's disease, and in drug resistant epilepsy. Positron emission tomography using the Pgp substrate tracer (R)-[11C]verapamil enables in vivo quantification of Pgp function at the human blood-brain barrier. Knowledge of test-retest variability is important for assessing changes over time or after treatment with disease-modifying drugs. The purpose of this study was to assess reproducibility of several tracer kinetic models used for analysis of (R)-[11C]verapamil data. Methods Dynamic (R)-[11C]verapamil scans with arterial sampling were performed twice on the same day in 13 healthy controls. Data were reconstructed using both filtered back projection [FBP] and partial volume corrected ordered subset expectation maximization [PVC OSEM]. All data were analysed using single-tissue and two-tissue compartment models. Global and regional test-retest variability was determined for various outcome measures. Results Analysis using the Akaike information criterion showed that a constrained two-tissue compartment model provided the best fits to the data. Global test-retest variability of the volume of distribution was comparable for single-tissue (6%) and constrained two-tissue (9%) compartment models. Using a single-tissue compartment model covering the first 10 min of data yielded acceptable global test-retest variability (9%) for the outcome measure K1. Test-retest variability of binding potential derived from the constrained two-tissue compartment model was less robust, but still acceptable (22%). Test-retest variability was comparable for PVC OSEM and FBP reconstructed data. Conclusion The model of choice for analysing (R)-[11C]verapamil data is a constrained two-tissue compartment model. ","201380","Open Access","0.4458","-0.157","15","Bcl inhibitors, Cancer chemotherapy, Central neurotoxicity","Bcl inhibitors, Cancer chemotherapy, Central neurotoxicity",NA,NA,"8","",""
