"doi","id","subject","title","authors","year","publisher","resulttype","language","journal","url","paper_abstract","project_id","accessright","x","y","area_uri","cluster_labels","area","cited_by_tweeters_count","readers.mendeley","citation_count","readers","file_hash"
"10.1080/01691864.2012.728692","dedup_wf_001::c937f4b5798d793a69f23e168f53fd3d","imitation learning","Learning to Play Minigolf: A Dynamical System-Based Approach","Khansari-Zadeh, S. M.","2012-01-01","TAYLOR & FRANCIS LTD","publication","","ADVANCED ROBOTICS","","A current trend in robotics is to define robot motions so that they can be easily adopted to situations beyond those for which the motion was originally designed. In this work, we show how the challenging task of playing minigolf can be efficiently tackled by first learning a basic hitting motion model, and then learning to adapt it to different situations. We model the basic hitting motion with an autonomous dynamical systems, and solve the problem of learning the parameters of the model from a set of demonstrations through a constrained optimization. To hit the ball with the appropriate hitting angle and speed, a nonlinear model of the hitting parameters is estimated based on a set of examples of good hitting parameters. We compare two statistical methods, Gaussian Process Regression and Gaussian Mixture Regression in the context of inferring the hitting parameters for the minigolf task. We demonstrate the generalization ability of the model in various situations. We validate our approach on the 7 Degrees of Freedom (DoF) Barrett WAM arm and 6-DoF Katana arm in both simulated and real environments. © 2012 Copyright Taylor & Francis and The Robotics Society of Japan.","248311","Open Access","-0.2364","0.4908","8","Imitation learning, Movement primitives, Dynamical systems","Imitation learning, Movement primitives, Dynamical systems",NA,NA,"7","",""
"10.1093/cercor/bhs348","dedup_wf_001::a3c1a5c70788ce0c3c2b6db07caffafc","chaotic neural;complex computational;computational structures","Emergence of Complex Computational Structures From Chaotic Neural Networks Through Reward-Modulated Hebbian Learning","Hoerzer, Gregor M.","2014-01-01","OXFORD UNIV PRESS INC","publication","","CEREBRAL CORTEX","","","248311","Closed Access","-0.1665","0.7459","9","Morphological computation, Chaotic neural, Complex computational","Morphological computation, Chaotic neural, Complex computational","26","241","36","",""
"10.1093/cercor/bhu008","od______3667::2104125179488cdf1583f95223c9ad07","action observation; biological motion; fMRI; predictive coding","Unfamiliar Walking Movements Are Detected Early in the Visual Stream: An fMRI Study","Maffei, V","2014-02-13","Oxford University Press","publication","","","","","248311","Closed Access","0.504","0.026","6","Bayesian binning, Action streams, Binning segmentation","Bayesian binning, Action streams, Binning segmentation","1","25","8","",""
"10.1109/ichr.2010.5686311","ec_fp7_ict__::a07ba6cb1f748466ce0bc16434b41ebb","articulated bipeds;behavior articulated;collective behavior","Design of the dynamic stability properties of the collective behavior of articulated bipeds","Mukovskiy A.","2010-01-01","","publication","","","","","248311","Closed Access","-0.7535","0.2279","4","Gaussian mixture models, Dynamical systems, Articulated bipeds","Gaussian mixture models, Dynamical systems, Articulated bipeds",NA,NA,"0","",""
"10.1109/ichr.2010.5686332","dedup_wf_001::691270dd04549c73072b33ce359761d6","machine learning","Learning Motion Dynamics to Catch a Moving Object","Kim, Seungsu","2010-01-01","","publication","","","","In this paper, we consider a novel approach to control the timing of motions when these are encoded with autonomous dynamical systems (DS). Accurate timing of motion is crucial if a robot must synchronize its movement with that of a fast moving object. In previous work of ours [1], we developed an approach to encode robot motion into DS. Such a time-independent encoding is advantageous in that it offers robustness against violent perturbation by adapting on the fly the trajectory while ensuring high accuracy at the target. We propose here an extension of the system that allows to control the timing of the motion while still benefitting from all the robustness properties deriving from the time-independent encoding of the DS. We validate the approach in experiments where the iCub robot learns from human demonstrations to catch a ball on the fly.","248311","Open Access","-0.1793","0.2594","8","Imitation learning, Movement primitives, Dynamical systems","Imitation learning, Movement primitives, Dynamical systems",NA,NA,"21","",""
"10.1109/icmla.2013.39","od_______330::86be64ae1f7996d79d3d43f2b342364c","computing","Terrain classification for a quadruped robot","Degrave, Jonas","2013-01-01","IEEE","publication","","","","Using data retrieved from the Puppy II robot at the University of Zurich (UZH), we show that machine learning techniques with non-linearities and fading memory are effective for terrain classification, both supervised and unsupervised, even with a limited selection of input sensors. The results indicate that most information for terrain classification is found in the combination of tactile sensors and proprioceptive joint angle sensors. The classification error is small enough to have a robot adapt the gait to the terrain and hence move more robustly.","248311","Open Access","0.2089","0.5987","8","Imitation learning, Movement primitives, Dynamical systems","Imitation learning, Movement primitives, Dynamical systems",NA,NA,"4","",""
"10.1109/iros.2010.5651259","dedup_wf_001::e412560b7bbcb0fa17461c0c8eae9ed8","Dynamical Systems","Imitation learning of Globally Stable Non-Linear Point-to-Point Robot Motions using Nonlinear Programming","Khansari-Zadeh, S. M.","2010-01-01","Ieee Service Center, 445 Hoes Lane, Po Box 1331, Piscataway, Nj 08855-1331 Usa","publication","","","","This paper presents a method to learn arbitrary discrete motions from a set of demonstrations. We model a motion as a nonlinear autonomous (i.e. time-invariant) dynamical system, and define the sufficient conditions to make such a system globally asymptotically stable at the target. The convergence of all trajectories is ensured starting from any point in the operational space. Estimation of the model's parameters is done through non-linear programming by formulating the problem as an optimization under non-linear constraints. Being time-invariant and globally stable, the system is able to handle both temporal and spatial perturbations, while performing the motion as close to the demonstrations as possible. The method is evaluated through a set of robotic experiments.","248311","Open Access","-0.3201","0.3986","8","Imitation learning, Movement primitives, Dynamical systems","Imitation learning, Movement primitives, Dynamical systems",NA,NA,"27","",""
"10.1109/iros.2013.6696464","dedup_wf_001::ae4208e18e7dc95d9110d5e7764f0ac3","Tendons","Bio-inspired friction switches: adaptive pulley systems","Dermitzakis, Konstantinos","2014-01-21","","publication","","","","Frictional influences in tendon-driven robotic systems are generally unwanted, with efforts towards minimizing them where possible. In the human hand however, the tendon-pulley system is found to be frictional with a difference between high-loaded static post-eccentric and post-concentric force production of 9-12% of the total output force. This difference can be directly attributed to tendon-pulley friction. Exploiting this phenomenon for robotic and prosthetic applications we can achieve a reduction of actuator size, weight and consequently energy consumption. In this study, we present the design of a bio-inspired friction switch. The adaptive pulley is designed to minimize the influence of frictional forces under low and medium-loading conditions and maximize it under high-loading conditions. This is achieved with a dual-material system that consists of a high-friction silicone substrate and low-friction polished steel pins. The system, designed to switch its frictional properties between the low-loaded and high-loaded conditions, is described and its behavior experimentally validated with respect to the number and spacing of pins. The results validate its intended behavior, making it a viable choice for robotic tendon-driven systems.","248311","Open Access","-0.6515","0.1484","4","Gaussian mixture models, Dynamical systems, Articulated bipeds","Gaussian mixture models, Dynamical systems, Articulated bipeds",NA,NA,"0","",""
"10.1109/mra.2010.936947","dedup_wf_001::3b39fc199c2a212ea937933354e75a16","Dynamical Systems","Learning and Reproduction of Gestures by Imitation An Approach Based on Hidden Markov Model and Gaussian Mixture Regression","Calinon, Sylvain","2010-01-01","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","publication","","IEEE ROBOTICS & AUTOMATION MAGAZINE","","We present a probabilistic approach to learn robust models of human motion through imitation. The association of Hidden Markov Model (HMM), Gaussian Mixture Regression (GMR) and dynamical systems allows us to extract redundancies across multiple demonstrations and build time-independent models to reproduce the dynamics of the demonstrated movements. The approach is first systematically evaluated and compared with other approaches by using generated trajectories sharing similarities with human gestures. Three applications on different types of robots are then presented. An experiment with the iCub humanoid robot acquiring a bimanual dancing motion is first presented to show that the system can also handle cyclic motion. An experiment with a 7 DOFs WAM robotic arm learning the motion of hitting a ball with a table tennis racket is presented to highlight the possibility to encode several variations of a movement in a single model. Finally, an experiment with a HOAP-3 humanoid robot learning to manipulate a spoon to feed the Robota humanoid robot is presented to demonstrate the capability of the system to handle several constraints simultaneously.","248311","Open Access","-0.226","0.3783","8","Imitation learning, Movement primitives, Dynamical systems","Imitation learning, Movement primitives, Dynamical systems",NA,NA,"170","",""
"10.1109/robio.2010.5723295","ec_fp7_ict__::085c027a10bb50f09216a8160402d5f3","bipedal walk;fast bipedal;heel motion","Fast bipedal walk using large strides by modulating hip posture and toe-heel motion","Li Z.","2010-01-01","","publication","","","","","248311","Closed Access","0.3301","0.6911","6","Bayesian binning, Action streams, Binning segmentation","Bayesian binning, Action streams, Binning segmentation",NA,NA,"5","",""
"10.1109/robot.2010.5510001","ec_fp7_ict__::ec6144bb70a8ea8b5da780d3aa4b4c36","algorithm learn;bm iterative;iterative algorithm","BM: An iterative algorithm to learn stable non-linear dynamical systems with Gaussian mixture models","Khansari-Zadeh S.M.","2010-01-01","","publication","","","","","248311","Closed Access","-0.4263","0.5295","4","Gaussian mixture models, Dynamical systems, Articulated bipeds","Gaussian mixture models, Dynamical systems, Articulated bipeds","1","56","23","",""
"10.1109/tnnls.2012.2208655","dedup_wf_001::e26c25d53a92050d6af5ab2540dfdb51","reservoir computing","Feedback Control by Online Learning an Inverse Model","Waegeman, Tim","2012-01-01","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","publication","","IEEE TRANSACTIONS ON NEURAL NETWORKS AND LEARNING SYSTEMS","","A model, predictor, or error estimator is often used by a feedback controller to control a plant. Creating such a model is difficult when the plant exhibits nonlinear behavior. In this paper, a novel online learning control framework is proposed that does not require explicit knowledge about the plant. This framework uses two learning modules, one for creating an inverse model, and the other for actually controlling the plant. Except for their inputs, they are identical. The inverse model learns by the exploration performed by the not yet fully trained controller, while the actual controller is based on the currently learned model. The proposed framework allows fast online learning of an accurate controller. The controller can be applied on a broad range of tasks with different dynamic characteristics. We validate this claim by applying our control framework on several control tasks: 1) the heating tank problem (slow nonlinear dynamics); 2) flight pitch control (slow linear dynamics); and 3) the balancing problem of a double inverted pendulum (fast linear and nonlinear dynamics). The results of these experiments show that fast learning and accurate control can be achieved. Furthermore, a comparison is made with some classical control approaches, and observations concerning convergence and stability are made.","248311","Open Access","-0.2409","0.1209","9","Morphological computation, Chaotic neural, Complex computational","Morphological computation, Chaotic neural, Complex computational",NA,NA,"18","",""
"10.1109/tro.2011.2159412","webcrawl____::cfc20dd55d9ac4cd92a5aea40fd32676","learning stable;stable nonlinear;gaussian mixture","Learning Stable Nonlinear Dynamical Systems With Gaussian Mixture Models","Khansari-Zadeh, S. Mohammad","2011-01-01","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","publication","","IEEE TRANSACTIONS ON ROBOTICS","","","248311","Closed Access","-0.4045","0.5002","4","Gaussian mixture models, Dynamical systems, Articulated bipeds","Gaussian mixture models, Dynamical systems, Articulated bipeds",NA,NA,"154","",""
"10.1113/jphysiol.2011.215137","dedup_wf_001::b7dfd04aa83767760dd3424f1005dbcb","Settore BIO/09 - Fisiologia","Patterned control of human locomotion","Lacquaniti, Francesco","2012-01-01","WILEY-BLACKWELL","publication","","JOURNAL OF PHYSIOLOGY-LONDON","","","248311","Closed Access","0.4323","-0.4405","5","Settore bio/09 - fisiologia, Reduced gravity, Simulated reduced","Settore bio/09 - fisiologia, Reduced gravity, Simulated reduced","1","158","87","",""
"10.1123/jsep.35.3.250","webcrawl____::5e5470751f4ef50a3e3cb9df7b39491e","focus benefits;examination visual;external focus","Examination of Visual Information as a Mediator of External Focus Benefits","Land, William M.","2013-01-01","HUMAN KINETICS PUBL INC","publication","","JOURNAL OF SPORT & EXERCISE PSYCHOLOGY","","","248311","Closed Access","0.6851","0.2712","2","Adaptation aftereffect, Adaptation rates, Arbitrary limit","Adaptation aftereffect, Adaptation rates, Arbitrary limit",NA,NA,"11","",""
"10.1126/science.1210617","dedup_wf_001::a81a969748705a97efa707b53d3ed50e","Animals; Spinal Cord; Biological Evolution; Humans; Electromyography; Infant, Newborn; Walking; Nerve Net; Muscle, Skeletal; Child, Preschool; Rats; Leg; Infant; Locomotion; Motor Activity; Adult; Cats; Macaca mulatta; Biomechanics; Motor Neurons","Locomotor Primitives in Newborn Babies and Their Development","Dominici, Nadia","2011-01-01","AMER ASSOC ADVANCEMENT SCIENCE","publication","","SCIENCE","","","247959","Closed Access","0.2896","-0.671","13","Infant, Adult, Alpha motoneuron","Infant, Adult, Alpha motoneuron","25","382","191","",""
"10.1145/2010325.2010326","dedup_wf_001::df02d25de498c41c626ec879585e55f7","action streams;bayesian binning;binning segmentation","Emulating Human Observers with Bayesian Binning: Segmentation of Action Streams","Endres, Dominik","2011-01-01","ASSOC COMPUTING MACHINERY","publication","","ACM TRANSACTIONS ON APPLIED PERCEPTION","","","215866","Closed Access","0.6195","-0.4383","6","Bayesian binning, Action streams, Binning segmentation","Bayesian binning, Action streams, Binning segmentation",NA,NA,"2","",""
"10.1152/japplphysiol.00799.2010","dedup_wf_001::e160844008d14e7a543df833d301245c","reduced gravity;simulated reduced;transitions simulated","Gait transitions in simulated reduced gravity","Ivanenko, Yuri P.","2011-01-01","AMER PHYSIOLOGICAL SOC","publication","","JOURNAL OF APPLIED PHYSIOLOGY","","","248311","Closed Access","0.7027","-0.1125","5","Settore bio/09 - fisiologia, Reduced gravity, Simulated reduced","Settore bio/09 - fisiologia, Reduced gravity, Simulated reduced","2","59","20","",""
"10.1152/jn.00160.2011","dedup_wf_001::4c3bff073e3abc410142ce6773631b2d","body weight;emg patterns;patterns gait","Smooth changes in the EMG patterns during gait transitions under body weight unloading","Labini, Francesca Sylos","2011-01-01","AMER PHYSIOLOGICAL SOC","publication","","JOURNAL OF NEUROPHYSIOLOGY","","","248311","Closed Access","0.5856","-0.3341","1","Gait transitions, Distal reward, Behavior learning","Gait transitions, Distal reward, Behavior learning",NA,NA,"14","",""
"10.1152/jn.00256.2011","dedup_wf_001::fc0b75206d78345f1d94c86e61868f80","Articles","Foot anatomy specialization for postural sensation and control","Wright, W. G.","2012-01-01","AMER PHYSIOLOGICAL SOC","publication","","JOURNAL OF NEUROPHYSIOLOGY","","Anthropological and biomechanical research suggests that the human foot evolved a unique design for propulsion and support. In theory, the arch and toes must play an important role, however, many postural studies tend to focus on the simple hinge action of the ankle joint. To investigate further the role of foot anatomy and sensorimotor control of posture, we quantified the deformation of the foot arch and studied the effects of local perturbations applied to the toes (TOE) or 1st/2nd metatarsals (MT) while standing. In sitting position, loading and lifting a 10-kg weight on the knee respectively lowered and raised the foot arch between 1 and 1.5 mm. Less than 50% of this change could be accounted for by plantar surface skin compression. During quiet standing, the foot arch probe and shin sway revealed a significant correlation, which shows that as the tibia tilts forward, the foot arch flattens and vice versa. During TOE and MT perturbations (a 2- to 6-mm upward shift of an appropriate part of the foot at 2.5 mm/s), electromyogram (EMG) measures of the tibialis anterior and gastrocnemius revealed notable changes, and the root-mean-square (RMS) variability of shin sway increased significantly, these increments being greater in the MT condition. The slow return of RMS to baseline level (>30 s) suggested that a very small perturbation changes the surface reference frame, which then takes time to reestablish. These findings show that rather than serving as a rigid base of support, the foot is compliant, in an active state, and sensitive to minute deformations. In conclusion, the architecture and physiology of the foot appear to contribute to the task of bipedal postural control with great sensitivity.","248311","Open Access","-0.31","-0.6979","1","Gait transitions, Distal reward, Behavior learning","Gait transitions, Distal reward, Behavior learning","4","87","35","",""
"10.1152/jn.00275.2014","od______3667::31086333fb3c3644530248e36814c7e3","limb loading; central pattern generator; gait adaptation; muscle activation patterns; cerebellar ataxia","Locomotor patterns in cerebellar ataxia","Martino, G","2014-09-03","American Physiological Society","publication","","","","","248311","Open Access","0.0688","-0.7543","10","Cerebellar ataxia, Locomotor patterns, Movement","Cerebellar ataxia, Locomotor patterns, Movement","3","48","30","",""
"10.1152/jn.00318.2010","dedup_wf_001::aebd383f4ba52f72db67bf68131f1dcb","Settore BIO/09 - Fisiologia","Migration of Motor Pool Activity in the Spinal Cord Reflects Body Mechanics in Human Locomotion","Cappellini, Germana","2010-01-01","AMER PHYSIOLOGICAL SOC","publication","","JOURNAL OF NEUROPHYSIOLOGY","","","248311","Open Access","0.4449","-0.5519","13","Infant, Adult, Alpha motoneuron","Infant, Adult, Alpha motoneuron",NA,NA,"21","",""
"10.1152/jn.00437.2013","dedup_wf_001::204f2f491741894ca32ce366188b99a3","Settore BIO/09 - Fisiologia","Muscle activation patterns are bilaterally linked during split-belt treadmill walking in humans","MacLellan, M. J.","2014-01-29","American Physiological Society","publication","","JOURNAL OF NEUROPHYSIOLOGY","","There is growing evidence that human locomotion is controlled by flexibly combining a set of basic muscle activity patterns. To explore how these patterns are modified to cope with environmental constraints, 10 healthy young adults 1st walked on a split-belt treadmill at symmetric speeds of 4 and 6 km/h for 2 min. An asymmetric condition was then performed for 10 min in which treadmill speeds for the dominant (fast) and nondominant (slow) sides were 6 and 4 km/h, respectively. This was immediately followed by a symmetric speed condition of 4 km/h for 5 min. Gait kinematics and ground reaction forces were recorded. Electromyography (EMG) was collected from 12 lower limb muscles on each side of the body. Nonnegative matrix factorization was applied to the EMG signals bilaterally and unilaterally to obtain basic activation patterns. A cross-correlation analysis was then used to quantify temporal changes in the activation patterns. During the early (1st 10 strides) and late (final 10 strides) phases of the asymmetric condition, the patterns related to ankle plantar flexor (push-off) of the fast limb and quadriceps muscle (contralateral heel contact) of the slow limb occurred earlier in the gait cycle compared with the symmetric conditions. Moreover, a bilateral temporal alignment of basic patterns between limbs was still maintained in the split-belt condition since a similar shift was observed in the unilateral patterns. The results suggest that the temporal structure of these locomotor patterns is shaped by sensory feedback and that the patterns are bilaterally linked.","2300174115","Open Access","0.1197","-0.6761","10","Cerebellar ataxia, Locomotor patterns, Movement","Cerebellar ataxia, Locomotor patterns, Movement","1","62","18","",""
"10.1152/jn.00675.2010","dedup_wf_001::2d7a352197cfcb7fae22fe60ec7fa188","Settore BIO/09 - Fisiologia","Superposition and modulation of muscle synergies for reaching in response to a change in target location","d'Avella, Andrea","2011-01-01","AMER PHYSIOLOGICAL SOC","publication","","JOURNAL OF NEUROPHYSIOLOGY","","","247959","Closed Access","0.3755","-0.6044","5","Settore bio/09 - fisiologia, Reduced gravity, Simulated reduced","Settore bio/09 - fisiologia, Reduced gravity, Simulated reduced","1","75","29","",""
"10.1152/jn.00693.2011","dedup_wf_001::f6fdf6f242e6b2f1d38ea28d54baaf3d","Settore BIO/09 - Fisiologia","Features of hand-foot crawling behavior in human adults","MacLellan, M. J.","2012-01-01","AMER PHYSIOLOGICAL SOC","publication","","JOURNAL OF NEUROPHYSIOLOGY","","","247959","Open Access","0.5455","-0.5103","5","Settore bio/09 - fisiologia, Reduced gravity, Simulated reduced","Settore bio/09 - fisiologia, Reduced gravity, Simulated reduced","2","40","23","",""
"10.1152/jn.00776.2013","dedup_wf_001::87cfe467fce3143d8ef77262ed0a09ed","human locomotion; muscle synergies; modularity; neural control; EMG","Can modular strategies simplify neural control of multidirectional human locomotion?","Zelik, K","2014-01-15","American Physiological Society","publication","","JOURNAL OF NEUROPHYSIOLOGY","","","248311","Open Access","0.1704","-0.3652","9","Morphological computation, Chaotic neural, Complex computational","Morphological computation, Chaotic neural, Complex computational",NA,NA,"31","",""
"10.1152/jn.01119.2010","dedup_wf_001::c2043cb0c7ac9eb6f2e51970be6af337","activity alpha;alpha motoneuron;inferred oscillatory","The motor system plays the violin: a musical metaphor inferred from the oscillatory activity of the alpha-motoneuron pools during locomotion","Chiovetto, Enrico","2011-01-01","AMER PHYSIOLOGICAL SOC","publication","","JOURNAL OF NEUROPHYSIOLOGY","","","248311","Closed Access","0.3913","-0.3731","13","Infant, Adult, Alpha motoneuron","Infant, Adult, Alpha motoneuron",NA,"21","2","",""
"10.1162/artl_a_00080","webcrawl____::9d34b77462b24147f6952e308fc5dba9","brain physical;computing tensegrity;locomotion brain","Locomotion Without a Brain: Physical Reservoir Computing in Tensegrity Structures","Caluwaerts, K.","2013-01-01","MIT PRESS","publication","","ARTIFICIAL LIFE","","","248311","Closed Access","0.6155","0.168","2","Adaptation aftereffect, Adaptation rates, Arbitrary limit","Adaptation aftereffect, Adaptation rates, Arbitrary limit","4","59","31","",""
"10.1162/artl_a_00085","webcrawl____::0f3c9e2423bea9815e7dd07d28186ff5","morphological computation;control methods;investigating power","Stochastic Optimal Control Methods for Investigating the Power of Morphological Computation","Rueckert, Elmar A.","2013-01-01","MIT PRESS","publication","","ARTIFICIAL LIFE","","","248311","Closed Access","-0.6392","0.0516","9","Morphological computation, Chaotic neural, Complex computational","Morphological computation, Chaotic neural, Complex computational",NA,NA,"6","",""
"10.1162/neco_a_00393","dedup_wf_001::d723ad557f9d6a996cf080356329c6a5","/dk/atira/pure/subjectarea/asjc/2800/2805","Dynamical Movement Primitives: Learning Attractor Models for Motor Behaviors","Ijspeert, Auke Jan","2013-01-01","MIT PRESS","publication","","NEURAL COMPUTATION","","<p>Nonlinear dynamical systems have been used in many disciplines to model complex behaviors, including biological motor control, robotics, perception, economics, traffic prediction, and neuroscience. While often the unexpected emergent behavior of nonlinear systems is the focus of investigations, it is of equal importance to create goal-directed behavior (e.g., stable locomotion from a system of coupled oscillators under perceptual guidance). Modeling goal-directed behavior with nonlinear systems is, however, rather difficult due to the parameter sensitivity of these systems, their complex phase transitions in response to subtle parameter changes, and the difficulty of analyzing and predicting their long-term behavior; intuition and time-consuming parameter tuning play a major role. This letter presents and reviews dynamical movement primitives, a line of research for modeling attractor behaviors of autonomous nonlinear dynamical systems with the help of statistical learning techniques. The essence of our approach is to start with a simple dynamical system, such as a set of linear differential equations, and transform those into a weakly nonlinear system with prescribed attractor dynamics by means of a learnable autonomous forcing term. Both point attractors and limit cycle attractors of almost arbitrary complexity can be generated. We explain the design principle of our approach and evaluate its properties in several example applications in motor control and robotics.</p>","0922784","Open Access","-0.3293","0.1759","4","Gaussian mixture models, Dynamical systems, Articulated bipeds","Gaussian mixture models, Dynamical systems, Articulated bipeds",NA,NA,"295","",""
"10.1162/neco_a_00419","webcrawl____::5b3466107f61086cdcae194b2610fdbb","rare correlations;distal reward;problem rare","Solving the Distal Reward Problem with Rare Correlations","Soltoggio, Andrea","2013-01-01","MIT PRESS","publication","","NEURAL COMPUTATION","","","248311","Closed Access","0.5575","0.4934","1","Gait transitions, Distal reward, Behavior learning","Gait transitions, Distal reward, Behavior learning",NA,NA,"6","",""
"10.1167/13.1.23","webcrawl____::3b4236bc25f65a42a4376ca32a99745b","cues facial;adaptation aftereffect; contribution","The contribution of different cues of facial movement to the emotional facial expression adaptation aftereffect","de la Rosa, Stephan","2013-01-01","ASSOC RESEARCH VISION OPHTHALMOLOGY INC","publication","","JOURNAL OF VISION","","","248311","Open Access","-0.6352","-0.4462","2","Adaptation aftereffect, Adaptation rates, Arbitrary limit","Adaptation aftereffect, Adaptation rates, Arbitrary limit",NA,NA,"3","",""
"10.1167/13.8.28","dedup_wf_001::5290de7eccb839153484d40fd95fb660","Settore BIO/09 - Fisiologia","A novel method for measuring gaze orientation in space in unrestrained head conditions","Cesqui, Benedetta","2013-01-01","ASSOC RESEARCH VISION OPHTHALMOLOGY INC","publication","","JOURNAL OF VISION","","","248311","Open Access","0.6727","-0.2984","5","Settore bio/09 - fisiologia, Reduced gravity, Simulated reduced","Settore bio/09 - fisiologia, Reduced gravity, Simulated reduced",NA,NA,"6","",""
"10.1177/0278364913489205","dedup_wf_001::1c0b6e4e444594d5ba18b0a617c72fa6","Design and Control","Towards dynamic trot gait locomotion: Design, control, and experiments with Cheetah-cub, a compliant quadruped robot","Sproewitz, Alexander","2013-01-01","SAGE PUBLICATIONS LTD","publication","","INTERNATIONAL JOURNAL OF ROBOTICS RESEARCH","","We present robot design and results from locomotion experiments with a novel, compliant quadruped robot: Cheetah-cub. The robot's leg configuration is based on a spring-loaded, panthograph-mechanism with multiple segments. A dedicated open-loop, joint-space locomotion controller was derived and implemented. Experimentally, we found high speed and dynamic gaits, and evaluated the robot's locomotion characteristics. Experiments were run in simulation and in hardware on flat terrain, and at a step-down obstacle. The robot reached a running trot with maximum speed of 1.42m/s, in the hardware experiments. This speed corresponds to a Froude number of 1.3, or 6.9 body lengths per second. Besides typical control parameters, also morphological parameters such as the leg design played a role for maximum robot speed. Our robot platform has several advantages, especially when compared to larger and stiffer quadruped robot designs. 1) It is the fastest (Froude number) trotting quadruped robot of its kind, light-weight, compact, electrically powered, and made from many off-the-shelf components. 2) The robot shows self-stabilizing behavior at increasing robot speed, with open-loop control. 3) It is cheap, easy to reproduce, robust, and safe to handle. This makes it an excellent tool for research of multi-segment legs in quadruped robots.","248311","Open Access","0.1278","0.2623","9","Morphological computation, Chaotic neural, Complex computational","Morphological computation, Chaotic neural, Complex computational","4","154","92","",""
"10.1371/journal.pcbi.1002294","dedup_wf_001::84c57d887169bbe5df8a4dd5fc9536ee","Research Article","Probabilistic Inference in General Graphical Models through Sampling in Stochastic Networks of Spiking Neurons","Pecevski, Dejan","2011-01-01","PUBLIC LIBRARY SCIENCE","publication","","PLOS COMPUTATIONAL BIOLOGY","","Author Summary Experimental data from neuroscience have provided substantial knowledge about the intricate structure of cortical microcircuits, but their functional role, i.e. the computational calculus that they employ in order to interpret ambiguous stimuli, produce predictions, and derive movement plans has remained largely unknown. Earlier assumptions that these circuits implement a logic-like calculus have run into problems, because logical inference has turned out to be inadequate to solve inference problems in the real world which often exhibits substantial degrees of uncertainty. In this article we propose an alternative theoretical framework for examining the functional role of precisely structured motifs of cortical microcircuits and dendritic computations in complex neurons, based on probabilistic inference through sampling. We show that these structural details endow cortical columns and areas with the capability to represent complex knowledge about their environment in the form of higher order dependencies among salient variables. We show that it also enables them to use this knowledge for probabilistic inference that is capable to deal with uncertainty in stored knowledge and current observations. We demonstrate in computer simulations that the precisely structured neuronal microcircuits enable networks of spiking neurons to solve through their inherent stochastic dynamics a variety of complex probabilistic inference tasks.","269921","Open Access","-0.6043","0.4253","1","Gait transitions, Distal reward, Behavior learning","Gait transitions, Distal reward, Behavior learning","1","164","38","",""
"10.1371/journal.pcbi.1003311","dedup_wf_001::75e653b47076b37fb31f71335b999699","Research Article","Probabilistic Inference in General Graphical Models through Sampling in Stochastic Networks of Spiking Neurons","Habenschuss, Stefan","2013-11-01","Public Library of Science","publication","","PLoS Computational Biology","","Experimental data from neuroscience suggest that a substantial amount of knowledge is stored in the brain in the form of probability distributions over network states and trajectories of network states. We provide a theoretical foundation for this hypothesis by showing that even very detailed models for cortical microcircuits, with data-based diverse nonlinear neurons and synapses, have a stationary distribution of network states and trajectories of network states to which they converge exponentially fast from any initial state. We demonstrate that this convergence holds in spite of the non-reversibility of the stochastic dynamics of cortical microcircuits. We further show that, in the presence of background network oscillations, separate stationary distributions emerge for different phases of the oscillation, in accordance with experimentally reported phase-specific codes. We complement these theoretical results by computer simulations that investigate resulting computation times for typical probabilistic inference tasks on these internally stored distributions, such as marginalization or marginal maximum-a-posteriori estimation. Furthermore, we show that the inherent stochastic dynamics of generic cortical microcircuits enables them to quickly generate approximate solutions to difficult constraint satisfaction problems, where stored knowledge and current inputs jointly constrain possible solutions. This provides a powerful new computing paradigm for networks of spiking neurons, that also throws new light on how networks of neurons in the brain could carry out complex computational tasks such as prediction, imagination, memory recall and problem solving.","248311","Open Access","-0.6082","0.3745","1","Gait transitions, Distal reward, Behavior learning","Gait transitions, Distal reward, Behavior learning","8","161","23","",""
