"doi","id","subject","title","authors","year","publisher","resulttype","language","journal","url","paper_abstract","project_id","accessright","x","y","area_uri","cluster_labels","area","citation_count","readers.mendeley","cited_by_tweeters_count","readers","file_hash"
"10.1088/1741-2560/8/5/056016","webcrawl____::f3042beccf1ea77f952fe1e4893a1518","characters famous;erp based;faces improves","Flashing characters with famous faces improves ERP-based brain-computer interface performance","Kaufmann, T.","2011-01-01","IOP PUBLISHING LTD","publication","","JOURNAL OF NEURAL ENGINEERING","","","224631","Closed Access","-0.3771","0.4245","4","Based brain computer, Brain computer interfaces, Assistive technology","Based brain computer, Brain computer interfaces, Assistive technology","122",NA,NA,"",""
"10.1088/1741-2560/9/2/026013","webcrawl____::4c1174b35308458f07672bbb4bf122c8","common spatial;computer interfacing;patterns brain","Stationary common spatial patterns for brain-computer interfacing","Samek, Wojciech","2012-01-01","IOP PUBLISHING LTD","publication","","JOURNAL OF NEURAL ENGINEERING","","","224631","Closed Access","-0.6792","0.1828","1","Based brain computer, Gaze independent, Brain computer interface","Based brain computer, Gaze independent, Brain computer interface","100","99","1","",""
"10.1088/1741-2560/9/4/045001","webcrawl____::2b85fabe0b3836b2f0312e87d5bf5705","independent eeg;interfaces communication;eeg based","Eye-gaze independent EEG-based brain-computer interfaces for communication","Riccio, A.","2012-01-01","IOP PUBLISHING LTD","publication","","JOURNAL OF NEURAL ENGINEERING","","","224631","Closed Access","-0.589","0.1658","1","Based brain computer, Gaze independent, Brain computer interface","Based brain computer, Gaze independent, Brain computer interface","72","118",NA,"",""
"10.1088/1741-2560/9/4/045003","webcrawl____::35a8c368a8fcc3881378f8942afe0a96","auditory bcis;bcis respect;ergonomics performance","Natural stimuli improve auditory BCIs with respect to ergonomics and performance","Hoehne, Johannes","2012-01-01","IOP PUBLISHING LTD","publication","","JOURNAL OF NEURAL ENGINEERING","","","224631","Closed Access","0.0151","0.7395","11","Auditory bcis, Bandpower signals, Biosignal transmission","Auditory bcis, Bandpower signals, Biosignal transmission","36",NA,NA,"",""
"10.1088/1741-2560/9/4/045011","dedup_wf_001::affeb3246a9b9b97a4aac8dd87aadcc1","Brain--Computer Interface","Time-Dependent Approach for Single Trial Classification of Covert Visuospatial Attention","Tonin, Luca","2012-01-01","Institute of Physics","publication","","","","Recently, several studies have started to explore covert visuospatial attention as a control signal for brain–computer interfaces (BCIs). Covert visuospatial attention represents the ability to change the focus of attention from one point in the space without overt eye movements. Nevertheless, the full potential and possible applications of this paradigm remain relatively unexplored. Voluntary covert visuospatial attention might allow a more natural and intuitive interaction with real environments as neither stimulation nor gazing is required. In order to identify brain correlates of covert visuospatial attention, classical approaches usually rely on the whole α-band over long time intervals. In this work, we propose a more detailed analysis in the frequency and time domains to enhance classification performance. In particular, we investigate the contribution of α sub-bands and the role of time intervals in carrying information about visual attention. Previous neurophysiological studies have already highlighted the role of temporal dynamics in attention mechanisms. However, these important aspects are not yet exploited in BCI. In this work, we studied different methods that explicitly cope with the natural brain dynamics during visuospatial attention tasks in order to enhance BCI robustness and classification performances. Results with ten healthy subjects demonstrate that our approach identifies spectro-temporal patterns that outperform the state-of-the-art classification method. On average, our time-dependent classification reaches 0.74 ± 0.03 of the area under the ROC (receiver operating characteristic) curve (AUC) value with an increase of 12.3% with respect to standard methods (0.65 ± 0.4). In addition, the proposed approach allows faster classification (<1 instead of 3 s), without compromising performances. Finally, our analysis highlights the fact that discriminant patterns are not stable for the whole trial period but are changing over short time intervals. These results support the hypothesis that visual attention information is actually indexed by subject-specific α sub-bands and is time dependent.","224631","Open Access","0.2135","-0.3815","7","Covert visuospatial attention, Brain computer interfaces","Covert visuospatial attention, Brain computer interfaces","8",NA,NA,"",""
"10.1088/1741-2560/9/4/045012","webcrawl____::5dee29b12bdef2b7b33c47adf909d841","classification techniques; comparison;comparison classification","A comparison of classification techniques for a gaze-independent P300-based brain-computer interface","Aloise, F.","2012-01-01","IOP PUBLISHING LTD","publication","","JOURNAL OF NEURAL ENGINEERING","","","224631","Closed Access","-0.6149","0.0628","1","Based brain computer, Gaze independent, Brain computer interface","Based brain computer, Gaze independent, Brain computer interface","22","40","7","",""
"10.1109/iembs.2010.5626233","ec_fp7_ict__::55aac35c364eab637097940943c82273","brain signals;fusion muscle;hybrid bci","Multimodal fusion of muscle and brain signals for a Hybrid-BCI","Leeb R.","2010-01-01","","publication","","","","","224631","Closed Access","-0.4581","-0.6291","3","Eeg signals, Brain functional, Brain regions","Eeg signals, Brain functional, Brain regions","18",NA,NA,"",""
"10.1109/iembs.2010.5626548","ec_fp7_ict__::dc984ef6526a17ef24a0b93c3beb9fcd","based rapid;presentation paradigm;rapid serial","A novel brain-computer interface based on the rapid serial visual presentation paradigm","Acqualagna L.","2010-01-01","","publication","","","","","224631","Closed Access","-0.3835","-0.1083","4","Based brain computer, Brain computer interfaces, Assistive technology","Based brain computer, Brain computer interfaces, Assistive technology","9",NA,NA,"",""
"10.1109/iembs.2010.5627178","dedup_wf_001::3601db9a75c7a639792d82f1b58a38b2","[TOBI]","Towards Natural Non-Invasive Hand Neuroprostheses for Daily Living","Tavella, Michele","2010-01-01","Ieee Service Center, 445 Hoes Lane, Po Box 1331, Piscataway, Nj 08855-1331 Usa","publication","","","","In this paper we show how healthy subjects can operate a non-invasive asynchronous BCI for controlling a FES neuroprosthesis and manipulate objects to carry out daily tasks in ecological conditions. Both, experienced and novel subjects proved to be able to deliver mental commands with high accuracy and speed. Our neuroprosthetic approach relies on a natural interaction paradigm, where subjects delivers congruent MI commands (i.e., they imagining a movement of the same hand they control through FES). Furthermore, we have tested our approach in a common daily task such as handwriting, which requires the user to split his/her attention to multitask between BCI control, reaching, and the primary handwriting task itself. Interestingly, the very low number of erroneous trials illustrates how during the experiments subjects were able to deliver commands just when they intended to do so. Similarly, the subjects could perform actions while delivering, or preparing to deliver, mental commands.","224631","Open Access","0.6504","-0.2829","3","Eeg signals, Brain functional, Brain regions","Eeg signals, Brain functional, Brain regions","17",NA,NA,"",""
"10.1109/iembs.2010.5627376","dedup_wf_001::093bb3539055873a4265c2031313444c","[Opportunity]","Adaptation of Hybrid Human-Computer Interaction Systems using EEG Error-Related Potentials","Chavarriaga, Ricardo","2010-01-01","IEEE Service Center, 445 Hoes Lane, Po Box 1331, Piscataway, NJ 08855-1331 USA","publication","","","","Performance improvement in both humans and artificial systems strongly relies in the ability of recognizing erroneous behavior or decisions. This paper, that builds upon previous studies on EEG error-related signals, presents a hybrid approach for human computer interaction that uses human gestures to send commands to a computer and exploits brain activity to provide implicit feedback about the recognition of such commands. Using a simple computer game as a case study, we show that EEG activity evoked by erroneous gesture recognition can be classified in single trials above random levels. Automatic artifact rejection techniques are used, taking into account that subjects are allowed to move during the experiment. Moreover, we present a simple adaptation mechanism that uses the EEG signal to label newly acquired samples and can be used to re-calibrate the gesture recognition system in a supervised manner. Offline analysis show that, although the achieved EEG decoding accuracy is far from being perfect, these signals convey sufficient information to significantly improve the overall system performance. ","224631","Open Access","0.1842","0.63","10","Brain computer interface","Brain computer interface","8",NA,NA,"",""
"10.1109/iembs.2010.5627412","dedup_wf_001::e77ea86b400c1e30d6785f5a1a11cae1","grasping","On The Road To A Neuroprosthetic Hand: A Novel Hand Grasp Orthosis Based on Functional Electrical Stimulation","Leeb, Robert","2010-01-01","Ieee Service Center, 445 Hoes Lane, Po Box 1331, Piscataway, Nj 08855-1331 Usa","publication","","","","To patients who have lost the functionality of their hands as a result of a severe spinal cord injury or brain stroke, the development of new techniques for grasping is indispensable for reintegration and independency in daily life. Functional Electrical Stimulation (FES) of residual muscles can reproduce the most dominant grasping tasks and can be initialized by brain signals. However, due to the very complex hand anatomy and current limitations in FES-technology with surface electrodes, these grasp patterns cannot be smoothly executed. In this paper, we present an adaptable passive hand orthosis which is capable of producing natural and smooth movements when coupled with FES. It evenly synchronizes the grasping movements and applied forces on all fingers, allowing for naturalistic gestures and functional grasps of everyday objects. The orthosis is also equipped with a lock, which allows it to remain in the desired position without the need for long-term stimulation. Furthermore, we quantify improvements offered by the orthosis compare them with natural grasps on healthy subjects.","224631","Open Access","0.4316","-0.6362","3","Eeg signals, Brain functional, Brain regions","Eeg signals, Brain functional, Brain regions","6",NA,NA,"",""
"10.1109/jproc.2015.2419736","dedup_wf_001::2e7d3f64bc9b284dc0288abbe862407f","Brain-computer interface (BCI), electroencephalogram (EEG), motor imagery, application control, endusers with motor disabilities, telepresence, shared control, robotic device","Towards Independence: A BCI Telepresence Robot for People with Severe Motor Disabilities","Leeb, Robert","2015-01-01","Ieee-Inst Electrical Electronics Engineers Inc (Piscataway)","publication","","","","© 2015 IEEE. This paper presents an important step forward towards increasing the independence of people with severe motor disabilities, by using brain-computer interfaces to harness the power of the Internet of Things. We analyze the stability of brain signals as end-users with motor disabilities progress from performing simple standard on-screen training tasks to interacting with real devices in the real world. Furthermore, we demonstrate how the concept of shared control - which interprets the user's commands in context - empowers users to perform rather complex tasks without a high workload. We present the results of nine end-users with motor disabilities who were able to complete navigation tasks with a telepresence robot successfully in a remote environment (in some cases in a different country) that they had never previously visited. Moreover, these end-users achieved similar levels of performance to a control group of 10 healthy users who were already familiar with the environment.","224631","Open Access","0.0059","-0.2363","2","Severe motor, Brain painting, Brain responses","Severe motor, Brain painting, Brain responses","30","92","5","",""
"10.1109/mc.2012.107","dedup_wf_001::f2eabd272e9ef653fdef193b6a55fae9","[INFO.INFO-BT] Computer Science [cs]/Biotechnology","Brain-Computer Interfaces: Beyond Medical Applications","van Erp, Jan B. F.","2012-01-01","IEEE COMPUTER SOC","publication","","COMPUTER","https://hal.inria.fr/hal-00688344/document","International audience; Brain-computer interaction has already moved from assistive care to applications such as gaming. Improvements in usability, hardware, signal processing, and system integration should yield applications in other nonmedical areas.","248320","Open Access","-0.232","0.5545","10","Brain computer interface","Brain computer interface","87","1","1","",""
"10.1109/memb.2009.935475","dedup_wf_001::724d198a041f2ce319a188c33e709d9f","[TOBI]","Invasive or Noninvasive: Understanding Brain-Machine Interface Technology","Millán, José del R.","2010-01-01","Institute of Electrical and Electronics Engineers","publication","","","","","224631","Open Access","-0.4401","0.6174","4","Based brain computer, Brain computer interfaces, Assistive technology","Based brain computer, Brain computer interfaces, Assistive technology","36",NA,NA,"",""
"10.1109/mra.2012.2229936","dedup_wf_001::50dccf169bdd6e963b2023564173e449","Wheelchair","Brain-Controlled Wheelchairs A Robotic Architecture","Carlson, Tom","2013-01-01","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","publication","","IEEE ROBOTICS & AUTOMATION MAGAZINE","","Independent mobility is core to being able to perform activities of daily living by oneself. However, powered wheelchairs are not an option for a large number of people who are unable to use conventional interfaces, due to severe motor–disabilities. Non-invasive brain–computer interfaces (BCIs) offer a promising solution to this interaction problem and in this article we present a shared control architecture that couples the intelligence and desires of the user with the precision of a powered wheelchair. We show how four healthy subjects are able to master control of the wheelchair using an asynchronous motor–imagery based BCI protocol and how this results in a higher overall task performance, compared with alternative synchronous P300–based approaches.","224631","Open Access","-0.0462","0.2302","7","Covert visuospatial attention, Brain computer interfaces","Covert visuospatial attention, Brain computer interfaces","123","159","2","",""
"10.1109/tbme.2010.2046325","dedup_wf_001::0b5bd8efa95e96a74498a346bc4e8452","Statistics - Applications","Modeling sparse connectivity between underlying brain sources for EEG/MEG","Haufe, Stefan","2009-12-12","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","publication","","IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING","","We propose a novel technique to assess functional brain connectivity in EEG/MEG signals. Our method, called Sparsely-Connected Sources Analysis (SCSA), can overcome the problem of volume conduction by modeling neural data innovatively with the following ingredients: (a) the EEG is assumed to be a linear mixture of correlated sources following a multivariate autoregressive (MVAR) model, (b) the demixing is estimated jointly with the source MVAR parameters, (c) overfitting is avoided by using the Group Lasso penalty. This approach allows to extract the appropriate level cross-talk between the extracted sources and in this manner we obtain a sparse data-driven model of functional connectivity. We demonstrate the usefulness of SCSA with simulated data, and compare to a number of existing algorithms with excellent results.","216886","Open Access","-0.0586","0.7706","3","Eeg signals, Brain functional, Brain regions","Eeg signals, Brain functional, Brain regions","53","148","2","",""
"10.1109/tbme.2011.2174637","webcrawl____::8d2f4dd36c75198eff84f6a886f811f5","biosignal transmission;proposing standardized;protocol raw","Proposing a Standardized Protocol for Raw Biosignal Transmission","Breitwieser, Christian","2012-01-01","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","publication","","IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING","","","224631","Closed Access","-0.2774","0.7698","11","Auditory bcis, Bandpower signals, Biosignal transmission","Auditory bcis, Bandpower signals, Biosignal transmission","16",NA,NA,"",""
"10.1109/tmm.2013.2250267","webcrawl____::3dc70904837710596b0afc075b4c0292","bandpower signals;data streams;integration multivariate","Integration of Multivariate Data Streams With Bandpower Signals","Daehne, Sven","2013-01-01","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","publication","","IEEE TRANSACTIONS ON MULTIMEDIA","","","224631","Closed Access","0.0373","-0.7756","11","Auditory bcis, Bandpower signals, Biosignal transmission","Auditory bcis, Bandpower signals, Biosignal transmission","16",NA,NA,"",""
"10.1109/tnsre.2010.2068059","dedup_wf_001::36010d99eedd9a81749d4ed1d23d8863","internet browser;controlling internet;design implementation","Design and Implementation of a P300-Based Brain-Computer Interface for Controlling an Internet Browser","Mugler, Emily M.","2010-01-01","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","publication","","IEEE TRANSACTIONS ON NEURAL SYSTEMS AND REHABILITATION ENGINEERING","","","224631","Closed Access","-0.4865","0.3668","1","Based brain computer, Gaze independent, Brain computer interface","Based brain computer, Gaze independent, Brain computer interface","71",NA,NA,"",""
"10.1161/strokeaha.112.665489","webcrawl____::5ba728f1160a88ffd6962955db156b40","brain responses;electrical brain;imagery motor","Relationship Between Electrical Brain Responses to Motor Imagery and Motor Impairment in Stroke","Kaiser, Vera","2012-01-01","LIPPINCOTT WILLIAMS & WILKINS","publication","","STROKE","","","224631","Closed Access","-0.2372","-0.6671","2","Severe motor, Brain painting, Brain responses","Severe motor, Brain painting, Brain responses","41",NA,NA,"",""
"10.1162/neco_a_00089","dedup_wf_001::3c16833e99186bd08e610c08f473867e","based coadaptive;calibration brain;coadaptive calibration","Machine-Learning-Based Coadaptive Calibration for Brain-Computer Interfaces","Vidaurre, Carmen","2011-01-01","MIT PRESS","publication","","NEURAL COMPUTATION","","","224631","Closed Access","-0.612","0.2613","5","Coadaptive calibration, Based coadaptive, Bci efficiency","Coadaptive calibration, Based coadaptive, Bci efficiency","86",NA,NA,"",""
"10.1177/155005941104200409","webcrawl____::bfaa0b4e078ca0c43263f21cc6ae13eb","assistive technology;channel standard;input channel","A Brain-Computer Interface as Input Channel for a Standard Assistive Technology Software","Zickler, Claudia","2011-01-01","EEG & CLINICAL NEUROSCIENCE SOC (E C N S)","publication","","CLINICAL EEG AND NEUROSCIENCE","","","224631","Closed Access","-0.4692","0.4672","4","Based brain computer, Brain computer interfaces, Assistive technology","Based brain computer, Brain computer interfaces, Assistive technology","74",NA,NA,"",""
"10.1186/1743-0003-11-7","dedup_wf_001::5d2ae5a920cf762fa382ad162fc1df2d","P300","Toward brain-computer interface based wheelchair control utilizing tactually-evoked event-related potentials","Kaufmann, Tobias","2014-01-01","BIOMED CENTRAL LTD","publication","","JOURNAL OF NEUROENGINEERING AND REHABILITATION","https://opus.bibliothek.uni-wuerzburg.de/files/11004/003_Kaufmann_NeuroEngineering.pdf","Background

			People with severe disabilities, e.g. due to neurodegenerative disease, depend on technology that allows for accurate wheelchair control. For those who cannot operate a wheelchair with a joystick, brain-computer interfaces (BCI) may offer a valuable option. Technology depending on visual or auditory input may not be feasible as these modalities are dedicated to processing of environmental stimuli (e.g. recognition of obstacles, ambient noise). Herein we thus validated the feasibility of a BCI based on tactually-evoked event-related potentials (ERP) for wheelchair control. Furthermore, we investigated use of a dynamic stopping method to improve speed of the tactile BCI system.

			Methods

			Positions of four tactile stimulators represented navigation directions (left thigh: move left; right thigh: move right; abdomen: move forward; lower neck: move backward) and N = 15 participants delivered navigation commands by focusing their attention on the desired tactile stimulus in an oddball-paradigm.

			Results

			Participants navigated a virtual wheelchair through a building and eleven participants successfully completed the task of reaching 4 checkpoints in the building. The virtual wheelchair was equipped with simulated shared-control sensors (collision avoidance), yet these sensors were rarely needed.

			Conclusion

			We conclude that most participants achieved tactile ERP-BCI control sufficient to reliably operate a wheelchair and dynamic stopping was of high value for tactile ERP classification. Finally, this paper discusses feasibility of tactile ERPs for BCI based wheelchair control.","224631","Open Access","0.0885","0.3175","7","Covert visuospatial attention, Brain computer interfaces","Covert visuospatial attention, Brain computer interfaces","46","76","9","",""
"10.1186/1744-9081-7-30","dedup_wf_001::bc7e5c7b8246a6aa77d39f0a71fe48af","Neurology. Diseases of the nervous system","Automatic Classification of Artifactual ICA-Components for Artifact Removal in EEG Signals","Winkler, Irene","2011-08-01","BioMed Central","publication","","Behavioral and Brain Functions : BBF","","<p>Abstract</p> <p>Background</p> <p>Artifacts contained in EEG recordings hamper both, the visual interpretation by experts as well as the algorithmic processing and analysis (e.g. for Brain-Computer Interfaces (BCI) or for Mental State Monitoring). While hand-optimized selection of source components derived from Independent Component Analysis (ICA) to clean EEG data is widespread, the field could greatly profit from automated solutions based on Machine Learning methods. Existing ICA-based removal strategies depend on explicit recordings of an individual's artifacts or have not been shown to reliably identify muscle artifacts.</p> <p>Methods</p> <p>We propose an automatic method for the classification of general artifactual source components. They are estimated by TDSEP, an ICA method that takes temporal correlations into account. The linear classifier is based on an optimized feature subset determined by a Linear Programming Machine (LPM). The subset is composed of features from the frequency-, the spatial- and temporal domain. A subject independent classifier was trained on 640 TDSEP components (reaction time (RT) study, n = 12) that were hand labeled by experts as artifactual or brain sources and tested on 1080 new components of RT data of the same study. Generalization was tested on new data from two studies (auditory Event Related Potential (ERP) paradigm, n = 18; motor imagery BCI paradigm, n = 80) that used data with different channel setups and from new subjects.</p> <p>Results</p> <p>Based on six features only, the optimized linear classifier performed on level with the inter-expert disagreement (<it><</it>10% Mean Squared Error (MSE)) on the RT data. On data of the auditory ERP study, the same pre-calculated classifier generalized well and achieved 15% MSE. On data of the motor imagery paradigm, we demonstrate that the discriminant information used for BCI is preserved when removing up to 60% of the most artifactual source components.</p> <p>Conclusions</p> <p>We propose a universal and efficient classifier of ICA components for the subject independent removal of artifacts from EEG data. Based on linear methods, it is applicable for different electrode placements and supports the introspection of results. Trained on expert ratings of large data sets, it is not restricted to the detection of eye- and muscle artifacts. Its performance and generalization ability is demonstrated on data of different EEG studies.</p> ","224631","Open Access","0.4596","-0.3656","3","Eeg signals, Brain functional, Brain regions","Eeg signals, Brain functional, Brain regions","85",NA,NA,"",""
"10.1371/journal.pone.0009813","dedup_wf_001::8b625c42e1ab4d1f83bc6c9d16186e5a","cue;location;spatial","A New Auditory Multi-Class Brain-Computer Interface Paradigm: Spatial Hearing as an Informative Cue","Schreuder, Martijn","2010-01-01","PUBLIC LIBRARY SCIENCE","publication","","PLOS ONE","","Most P300-based brain-computer interface (BCI) approaches use the visual modality for stimulation. For use with patients suffering from amyotrophic lateral sclerosis (ALS) this might not be the preferable choice because of sight deterioration. Moreover, using a modality different from the visual one minimizes interference with possible visual feedback. Therefore, a multi-class BCI paradigm is proposed that uses spatially distributed, auditory cues. Ten healthy subjects participated in an offline oddball task with the spatial location of the stimuli being a discriminating cue. Experiments were done in free field, with an individual speaker for each location. Different inter-stimulus intervals of 1000 ms, 300 ms and 175 ms were tested. With averaging over multiple repetitions, selection scores went over 90% for most conditions, i.e., in over 90% of the trials the correct location was selected. One subject reached a 100% correct score. Corresponding information transfer rates were high, up to an average score of 17.39 bits/minute for the 175 ms condition (best subject 25.20 bits/minute). When presenting the stimuli through a single speaker, thus effectively canceling the spatial properties of the cue, selection scores went down below 70% for most subjects. We conclude that the proposed spatial auditory paradigm is successful for healthy subjects and shows promising results that may lead to a fast BCI that solely relies on the auditory sense.","224631","Open Access","0.1787","-0.2435","8","Predictive text entry, Brain computer interface","Predictive text entry, Brain computer interface","132","175",NA,"",""
"10.1371/journal.pone.0043640","dedup_wf_001::6e5ea77a5436bf0120a174a261ae4874","Electroencephalography","Coupling between Intrinsic Prefrontal HbO2 and Central EEG Beta Power Oscillations in the Resting Brain","Pfurtscheller, Gert","2012-08-01","Public Library of Science","publication","","PLoS ONE","","There is increasing interest in the intrinsic activity in the resting brain, especially that of ultraslow and slow oscillations. Using near-infrared spectroscopy (NIRS), electroencephalography (EEG), blood pressure (BP), respiration and heart rate recordings during 5 minutes of rest, combined with cross spectral and sliding cross correlation calculations, we identified a short-lasting coupling (duration [Formula: see text] s) between prefrontal oxyhemoglobin (HbO2) in the frequency band between 0.07 and 0.13 Hz and central EEG alpha and/or beta power oscillations in 8 of the 9 subjects investigated. The HbO2 peaks preceded the EEG band power peaks by 3.7 s in 6 subjects, with moderate or no coupling between BP and HbO2 oscillations. HbO2 and EEG band power oscillations were approximately in phase with BP oscillations in the 2 subjects with an extremely high coupling (squared coherence [Formula: see text]) between BP and HbO2 oscillation. No coupling was identified in one subject. These results indicate that slow precentral (de)oxyhemoglobin concentration oscillations during awake rest can be temporarily coupled with EEG fluctuations in sensorimotor areas and modulate the excitability level in the brains' motor areas, respectively. Therefore, this provides support for the idea that resting state networks fluctuate with frequencies of between 0.01 and 0.1 Hz (Mantini et.al. PNAS 2007).","224631","Open Access","0.2417","0.7551","3","Eeg signals, Brain functional, Brain regions","Eeg signals, Brain functional, Brain regions","19",NA,NA,"",""
"10.1371/journal.pone.0053513","dedup_wf_001::565a4db4d81513c6e00e8e3852cabc62","Biotechnology","Prediction of Auditory and Visual P300 Brain-Computer Interface Aptitude","Halder, Sebastian","2013-01-01","PUBLIC LIBRARY SCIENCE","publication","","PLOS ONE","https://opus.bibliothek.uni-wuerzburg.de/files/6633/085_journal.pone.0053513.pdf","Objective: Brain-computer interfaces (BCIs) provide a non-muscular communication channel for patients with late-stage motoneuron disease (e.g., amyotrophic lateral sclerosis (ALS)) or otherwise motor impaired people and are also used for motor rehabilitation in chronic stroke. Differences in the ability to use a BCI vary from person to person and from session to session. A reliable predictor of aptitude would allow for the selection of suitable BCI paradigms. For this reason, we investigated whether P300 BCI aptitude could be predicted from a short experiment with a standard auditory oddball. Methods: Forty healthy participants performed an electroencephalography (EEG) based visual and auditory P300-BCI spelling task in a single session. In addition, prior to each session an auditory oddball was presented. Features extracted from the auditory oddball were analyzed with respect to predictive power for BCI aptitude. Results: Correlation between auditory oddball response and P300 BCI accuracy revealed a strong relationship between accuracy and N2 amplitude and the amplitude of a late ERP component between 400 and 600 ms. Interestingly, the P3 amplitude of the auditory oddball response was not correlated with accuracy. Conclusions: Event-related potentials recorded during a standard auditory oddball session moderately predict aptitude in an audiory and highly in a visual P300 BCI. The predictor will allow for faster paradigm selection. Significance: Our method will reduce strain on patients because unsuccessful training may be avoided, provided the results can be generalized to the patient population.","227632","Open Access","0.3482","-0.1305","7","Covert visuospatial attention, Brain computer interfaces","Covert visuospatial attention, Brain computer interfaces","25","84","1","",""
"10.1371/journal.pone.0076148","dedup_wf_001::6f11cf6df0345dc87a2f64f3b1efb0e5","aptitude;bci;amplitude","Prediction of P300 BCI Aptitude in Severe Motor Impairment","Halder, Sebastian","2013-01-01","Public Library of Science","publication","","PLoS ONE","https://opus.bibliothek.uni-wuerzburg.de/files/9726/Halder_journal.pone.0076148.pdf","Brain-computer interfaces (BCIs) provide a non-muscular communication channel for persons with severe motor impairments. Previous studies have shown that the aptitude with which a BCI can be controlled varies from person to person. A reliable predictor of performance could facilitate selection of a suitable BCI paradigm. Eleven severely motor impaired participants performed three sessions of a P300 BCI web browsing task. Before each session auditory oddball data were collected to predict the BCI aptitude of the participants exhibited in the current session. We found a strong relationship of early positive and negative potentials around 200 ms (elicited with the auditory oddball task) with performance. The amplitude of the P2 (r  =  -0.77) and of the N2 (r  =  -0.86) had the strongest correlations. Aptitude prediction using an auditory oddball was successful. The finding that the N2 amplitude is a stronger predictor of performance than P3 amplitude was reproduced after initially showing this effect with a healthy sample of BCI users. This will reduce strain on the end-users by minimizing the time needed to find suitable paradigms and inspire new approaches to improve performance.","224631","Open Access","0.4436","-0.1251","7","Covert visuospatial attention, Brain computer interfaces","Covert visuospatial attention, Brain computer interfaces","9",NA,NA,"",""
"10.1371/journal.pone.0098322","dedup_wf_001::d0f946d49e41d5e13102b7cdb15e92a4","Specimen Disruption","Towards User-Friendly Spelling with an Auditory Brain-Computer Interface: The CharStreamer Paradigm","Höhne, Johannes","2014-06-01","Public Library of Science","publication","","PLoS ONE","","Realizing the decoding of brain signals into control commands, brain-computer interfaces (BCI) aim to establish an alternative communication pathway for locked-in patients. In contrast to most visual BCI approaches which use event-related potentials (ERP) of the electroencephalogram, auditory BCI systems are challenged with ERP responses, which are less class-discriminant between attended and unattended stimuli. Furthermore, these auditory approaches have more complex interfaces which imposes a substantial workload on their users. Aiming for a maximally user-friendly spelling interface, this study introduces a novel auditory paradigm: \"CharStreamer\". The speller can be used with an instruction as simple as \"please attend to what you want to spell\". The stimuli of CharStreamer comprise 30 spoken sounds of letters and actions. As each of them is represented by the sound of itself and not by an artificial substitute, it can be selected in a one-step procedure. The mental mapping effort (sound stimuli to actions) is thus minimized. Usability is further accounted for by an alphabetical stimulus presentation: contrary to random presentation orders, the user can foresee the presentation time of the target letter sound. Healthy, normal hearing users (n = 10) of the CharStreamer paradigm displayed ERP responses that systematically differed between target and non-target sounds. Class-discriminant features, however, varied individually from the typical N1-P2 complex and P3 ERP components found in control conditions with random sequences. To fully exploit the sequential presentation structure of CharStreamer, novel data analysis approaches and classification methods were introduced. The results of online spelling tests showed that a competitive spelling speed can be achieved with CharStreamer. With respect to user rating, it clearly outperforms a control setup with random presentation sequences.","224631","Open Access","0.0073","0.0079","8","Predictive text entry, Brain computer interface","Predictive text entry, Brain computer interface","18","46","1","",""
"10.1371/journal.pone.0104854","dedup_wf_001::d2297bb5930f32654946fc1d6c02d896","Computational Biology","Motor Imagery for Severely Motor-Impaired Patients: Evidence for Brain-Computer Interfacing as Superior Control Solution","Höhne, Johannes","2015-09-29","Public Library of Science","publication","","PLoS ONE","https://opus.bibliothek.uni-wuerzburg.de/files/11933/028_Hoehne_PLOS_ONE.pdf","Brain-Computer Interfaces (BCIs) strive to decode brain signals into control commands for severely handicapped people with no means of muscular control. These potential users of noninvasive BCIs display a large range of physical and mental conditions. Prior studies have shown the general applicability of BCI with patients, with the conflict of either using many training sessions or studying only moderately restricted patients. We present a BCI system designed to establish external control for severely motor-impaired patients within a very short time. Within only six experimental sessions, three out of four patients were able to gain significant control over the BCI, which was based on motor imagery or attempted execution. For the most affected patient, we found evidence that the BCI could outperform the best assistive technology (AT) of the patient in terms of control accuracy, reaction time and information transfer rate. We credit this success to the applied user-centered design approach and to a highly flexible technical setup. State-of-the art machine learning methods allowed the exploitation and combination of multiple relevant features contained in the EEG, which rapidly enabled the patients to gain substantial BCI control. Thus, we could show the feasibility of a flexible and tailorable BCI application in severely disabled users. This can be considered a significant success for two reasons: Firstly, the results were obtained within a short period of time, matching the tight clinical requirements. Secondly, the participating patients showed, compared to most other studies, very severe communication deficits. They were dependent on everyday use of AT and two patients were in a locked-in state. For the most affected patient a reliable communication was rarely possible with existing AT.","224631","Open Access","0.2552","0.1484","7","Covert visuospatial attention, Brain computer interfaces","Covert visuospatial attention, Brain computer interfaces","25","89","3","",""
