"doi","id","subject","title","authors","year","publisher","resulttype","language","journal","url","paper_abstract","project_id","accessright","x","y","area_uri","cluster_labels","area","citation_count","readers.mendeley","cited_by_tweeters_count","readers","file_hash"
"10.1016/j.trsl.2013.06.004","dedup_wf_001::6ec549c6fe3b39151ed293f9877b2fcf","aging cellular;cellular senescence;copd emphysema","Premature lung aging and cellular senescence in the pathogenesis of idiopathic pulmonary fibrosis and COPD/emphysema","Chilosi, Marco","2013-01-01","ELSEVIER SCIENCE INC","publication","","TRANSLATIONAL RESEARCH","","","202047","Closed Access","0.3445","0.5698","10","Idiopathic pulmonary fibrosis, Cellular senescence, Biopsy proved","Idiopathic pulmonary fibrosis, Cellular senescence, Biopsy proved",69,NA,NA,"",""
"10.1016/j.yexcr.2012.07.014","dedup_wf_001::d6e77ccedf32abceb496162840f66ff8","backgrounds sleeping;cells genetic;generation mouse","Generation of mouse induced pluripotent stem cells from different genetic backgrounds using Sleeping beauty transposon mediated gene transfer","Muenthaisong, Suchitra","2012-01-01","ELSEVIER INC","publication","","EXPERIMENTAL CELL RESEARCH","","","251186","Closed Access","0.2972","-0.1869","14","Induced pluripotent stem, Pluripotent stem cells, Sleeping beauty transposon","Induced pluripotent stem, Pluripotent stem cells, Sleeping beauty transposon",20,"31","1","",""
"10.1016/j.yexcr.2014.02.006","dedup_wf_001::825a1f16ef66bd55bd4e9db7bb572776","cells excisable;excisable lentiviral;free mouse","Generation of transgene-free mouse induced pluripotent stem cells using an excisable lentiviral system","Pirity, M. K.","2014-01-01","ELSEVIER INC","publication","","","","","324451","Restricted","0.203","6e-04","14","Induced pluripotent stem, Pluripotent stem cells, Sleeping beauty transposon","Induced pluripotent stem, Pluripotent stem cells, Sleeping beauty transposon",4,"19","1","",""
"10.1038/bjc.2011.194","dedup_wf_001::0d4f5bf6f339355f13eea7f49055bb73","NF-κB","NF-κB mediates the 12(S)-HETE-induced endothelial to mesenchymal transition of lymphendothelial cells during the intravasation of breast carcinoma cells","Vonach, C","2011-05-01","Nature Publishing Group","publication","","British Journal of Cancer","","Background: The intravasation of breast cancer into the lymphendothelium is an early step of metastasis. Little is known about the mechanisms of bulky cancer invasion into lymph ducts. Methods: To particularly address this issue, we developed a 3-dimensional co-culture model involving MCF-7 breast cancer cell spheroids and telomerase-immortalised human lymphendothelial cell (LEC) monolayers, which resembles intravasation in vivo and correlated the malignant phenotype with specific protein expression of LECs. Results: We show that tumour spheroids generate ‘circular chemorepellent-induced defects' (CCID) in LEC monolayers through retraction of LECs, which was induced by 12(S)-hydroxyeicosatetraenoic acid (HETE) secreted by MCF-7 spheroids. This 12(S)-HETE-regulated retraction of LECs during intravasation particularly allowed us to investigate the key regulators involved in the motility and plasticity of LECs. In all, 12(S)-HETE induced pro-metastatic protein expression patterns and showed NF-κB-dependent up-regulation of the mesenchymal marker protein S100A4 and of transcriptional repressor ZEB1 concomittant with down-regulation of the endothelial adherence junction component VE-cadherin. This was in accordance with ∼50% attenuation of CCID formation by treatment of cells with 10 μ Bay11-7082. Notably, 12(S)-HETE-induced VE-cadherin repression was regulated by either NF-κB or by ZEB1 since ZEB1 siRNA knockdown abrogated not only 12(S)-HETE-mediated VE-cadherin repression but inhibited VE-cadherin expression in general. Interpretation: These data suggest an endothelial to mesenchymal transition-like process of LECs, which induces single cell motility during endothelial transmigration of breast carcinoma cells. In conclusion, this study demonstrates that the 12(S)-HETE-induced intravasation of MCF-7 spheroids through LECs require an NF-κB-dependent process of LECs triggering the disintegration of cell–cell contacts, migration, and the generation of CCID.","202047","Open Access","0.6103","-0.0626","15","Breast cancer, Translational therapeutics","Breast cancer, Translational therapeutics",34,"32",NA,"",""
"10.1038/bjc.2012.485","dedup_wf_001::3c23937c0b9a8b554795ed56d48c576d","Translational Therapeutics","Bay11-7082 inhibits the disintegration of the lymphendothelial barrier triggered by MCF-7 breast cancer spheroids; the role of ICAM-1 and adhesion","Viola, K","2013-01-01","NATURE PUBLISHING GROUP","publication","","British Journal of Cancer","","Background: Many cancers spread through lymphatic routes, and mechanistic insights of tumour intravasation into the lymphatic vasculature and targets for intervention are limited. The major emphasis of research focuses currently on the molecular biology of tumour cells, while still little is known regarding the contribution of lymphatics. Methods: Breast cancer cell spheroids attached to lymphendothelial cell (LEC) monolayers were used to investigate the process of intravasation by measuring the areas of ‘circular chemorepellent-induced defects' (CCID), which can be considered as entry gates for bulky tumour intravasation. Aspects of tumour cell intravasation were furthermore studied by adhesion assay, and siRNA-mediated knockdown of intracellular adhesion molecule-1 (ICAM-1). Replacing cancer spheroids with the CCID-triggering compound 12(S)-hydroxyeicosatetraenoic acid (HETE) facilitated western blot analyses of Bay11-7082- and baicalein-treated LECs. Results: Binding of LECs to MCF-7 spheroids, which is a prerequisite for CCID formation, was mediated by ICAM-1 expression, and this depended on NF-κB and correlated with the expression of the prometastatic factor S100A4. Simultaneous inhibition of NF-κB with Bay11-7082 and of arachidonate lipoxygenase (ALOX)-15 with baicalein prevented CCID formation additively. Conclusion: Two mechanisms contribute to CCID formation: ALOX15 via the generation of 12(S)-HETE by MCF-7 cells, which induces directional migration of LECs, and ICAM-1 in LECs under control of NF-κB, which facilitates adhesion of MCF-7 cells to LECs.","P 19598","Open Access","0.6819","-0.0956","15","Breast cancer, Translational therapeutics","Breast cancer, Translational therapeutics",23,NA,NA,"",""
"10.1038/bjc.2012.580","dedup_wf_001::2daa756c8ebe9a69ffa330f386eb5013","Translational Therapeutics","In vitro inhibition of breast cancer spheroid-induced lymphendothelial defects resembling intravasation into the lymphatic vasculature by acetohexamide, isoxsuprine, nifedipin and proadifen","Kretschy, N.","2013-01-01","NATURE PUBLISHING GROUP","publication","","BRITISH JOURNAL OF CANCER","","Background: As metastasis is the prime cause of death from malignancies, there is vibrant interest to discover options for the management of the different mechanistic steps of tumour spreading. Some approved pharmaceuticals exhibit activities against diseases they have not been developed for. In order to discover such activities that might attenuate lymph node metastasis, we investigated 225 drugs, which are approved by the US Food and Drug Administration. Methods: A three-dimensional cell co-culture assay was utilised measuring tumour cell-induced disintegrations of the lymphendothelial wall through which tumour emboli can intravasate as a limiting step in lymph node metastasis of ductal breast cancer. The disintegrated areas in the lymphendothelial cell (LEC) monolayers were induced by 12(S)-HETE, which is secreted by MCF-7 tumour cell spheroids, and are called ‘circular chemorepellent induced defects' (CCIDs). The putative mechanisms by which active drugs prevented the formation of entry gates were investigated by western blotting, NF-κB activity assay and by the determination of 12(S)-HETE synthesis. Results: Acetohexamide, nifedipin, isoxsuprine and proadifen dose dependently inhibited the formation of CCIDs in LEC monolayers and inhibited markers of epithelial-to-mesenchymal-transition and migration. The migration of LECs is a prerequisite of CCID formation, and these drugs either repressed paxillin levels or the activities of myosin light chain 2, or myosin-binding subunit of myosin phosphatase. Isoxsuprine inhibited all three migration markers, and isoxsuprine and acetohexamide suppressed the synthesis of 12(S)-HETE, whereas proadifen and nifedipin inhibited NF-κB activation. Both the signalling pathways independently cause CCID formation. Conclusion: The targeting of different mechanisms was most likely the reason for synergistic effects of different drug combinations on the inhibition of CCID formation. Furthermore, the treatment with drug combinations allowed also a several-fold reduction in drug concentrations. These results encourage further screening of approved drugs and their in vivo testing.","202047","Open Access","0.7513","-0.0136","15","Breast cancer, Translational therapeutics","Breast cancer, Translational therapeutics",17,NA,NA,"",""
"10.1038/ejhg.2012.196","dedup_wf_001::7152212aa92d9614c006ed9b9507557e","embryonic structures","AKT1 fails to replicate as a longevity-associated gene in Danish and German nonagenarians and centenarians","Nygaard, Marianne","2013-01-01","NATURE PUBLISHING GROUP","publication","","EUROPEAN JOURNAL OF HUMAN GENETICS","","In addition to APOE and FOXO3, AKT1 has recently been suggested as a third consistent longevity gene, with variants in AKT1 found to be associated with human lifespan in two previous studies. Here, we evaluated AKT1 as a longevity-associated gene across populations by attempting to replicate the previously identified variant rs3803304 as well as by analyzing six additional AKT1 single-nucleotide polymorphisms, thus capturing more of the common variation in the gene. The study population was 2996 long-lived individuals (nonagenarians and centenarians) and 1840 younger controls of Danish and German ancestry. None of the seven SNPs tested were significantly associated with longevity in either a case–control or a longitudinal setting, although a supportive nominal indication of a disadvantageous effect of rs3803304 was found in a restricted group of Danish centenarian men. Overall, our results do not support AKT1 as a universal longevity-associated gene.","202047","Open Access","0.1627","-0.7223","3","Human longevity, Association study, Case control","Human longevity, Association study, Case control",2,"5","3","",""
"10.1038/ejhg.2012.83","dedup_wf_001::9dcfc84be478680afe6e51b4dfb5e650","Short Report","Genetic investigation of FOXO3A requires special attention due to sequence homology with FOXO3B","Flachsbart, Friederike","2013-01-01","NATURE PUBLISHING GROUP","publication","","European Journal of Human Genetics","","Our study demonstrates that the genetic investigation of forkhead box O3A gene
			(FOXO3A), a validated human longevity gene, is greatly hampered by the fact
			that its exonic regions have 99% sequence homology with the FOXO3B
			pseudogene. If unaccounted for, this high degree of homology can cause serious genotyping
			or sequencing errors. Here, we present an experimental set-up that allows reliable data
			generation for the highly homologous regions and that can be used for the evaluation of
			assay specificity. Using this design, we exemplarily showed FOXO3A-specific
			results for two single-nucleotide polymorphisms (SNPs) (rs4945816 and rs4946936) that are
			significantly associated with longevity in our centenarian-control sample
			(Peach=0.0008). Because both SNPs are located in the 3′
			untranslated region of FOXO3A, they could be of functional relevance for the
			longevity phenotype. Our experimental set-up can be used for reliable and reproducible
			data generation for further sequencing and genotyping studies of FOXO3A with the
			aim of discovering new SNPs of functional relevance.","202047","Open Access","0.1801","-0.6647","3","Human longevity, Association study, Case control","Human longevity, Association study, Case control",4,NA,NA,"",""
"10.1038/modpathol.2008.189","dedup_wf_001::909b90b2c9ea4cfe297d0bdc539fcfc5","expression pulmonary;pulmonary lymphangioleiomyomatosis;cathepsin expression","Cathepsin-k expression in pulmonary lymphangioleiomyomatosis","Chilosi, Marco","2009-01-01","NATURE PUBLISHING GROUP","publication","","MODERN PATHOLOGY","","","202047","Closed Access","0.3798","0.673","4","Hypersensitivity pneumonitis, Objective quantification, Abnormal remodeling","Hypersensitivity pneumonitis, Objective quantification, Abnormal remodeling",39,NA,NA,"",""
"10.1038/modpathol.2011.136","dedup_wf_001::d2c46636250a8565e03a19ed6fa21fbb","cell pec;expression spectrum;lesions kidney","Cathepsin K expression in the spectrum of perivascular epithelioid cell (PEC) lesions of the kidney","Martignoni, Guido","2012-01-01","NATURE PUBLISHING GROUP","publication","","MODERN PATHOLOGY","","","202047","Closed Access","0.7105","-0.1782","9","Gene expression signatures, Anatomical gene, Cell signature","Gene expression signatures, Anatomical gene, Cell signature",35,"24","1","",""
"10.1038/modpathol.2011.93","dedup_wf_001::c1c1811f169f8d1d0527f441ec268ec6","cathepsin neoplasms;differential expression;expression cathepsin","Differential expression of cathepsin K in neoplasms harboring TFE3 gene fusions","Martignoni, Guido","2011-01-01","NATURE PUBLISHING GROUP","publication","","MODERN PATHOLOGY","","","202047","Closed Access","-0.2342","-0.2754","9","Gene expression signatures, Anatomical gene, Cell signature","Gene expression signatures, Anatomical gene, Cell signature",36,"19","1","",""
"10.1038/onc.2009.253","dedup_wf_001::399bd64a4bea30d2d025f79fe5e04b08","Article","Hepatic tumor-stroma crosstalk guides epithelial to mesenchymal transition at the tumor edge","van Zijl, F.","2009-01-01","NATURE PUBLISHING GROUP","publication","","ONCOGENE","","The tumor–stroma crosstalk is a dynamic process fundamental in tumor development. In hepatocellular carcinoma (HCC), the progression of malignant hepatocytes frequently depends on transforming growth factor (TGF)-β provided by stromal cells. TGF-β induces an epithelial to mesenchymal transition (EMT) of oncogenic Ras-transformed hepatocytes and an upregulation of platelet-derived growth factor (PDGF) signaling. To analyse the influence of the hepatic tumor–stroma crosstalk onto tumor growth and progression, we co-injected malignant hepatocytes and myofibroblasts (MFBs). For this, we either used in vitro-activated p19ARF MFBs or in vivo-activated MFBs derived from physiologically inflamed livers of Mdr2/p19ARF double-null mice. We show that co-transplantation of MFBs with Ras-transformed hepatocytes strongly enhances tumor growth. Genetic interference with the PDGF signaling decreases tumor cell growth and maintains plasma membrane-located E-cadherin and β-catenin at the tumor–host border, indicating a blockade of hepatocellular EMT. We further generated a collagen gel-based three dimensional HCC model in vitro to monitor the MFB-induced invasion of micro-organoid HCC spheroids. This invasion was diminished after inhibition of TGF-β or PDGF signaling. These data suggest that the TGF-β/PDGF axis is crucial during hepatic tumor–stroma crosstalk, regulating both tumor growth and cancer progression.","P 19598","Open Access","0.3797","0.2266","12","Cell tumors, Differentiation of mouse, Embryonic stem cells","Cell tumors, Differentiation of mouse, Embryonic stem cells",91,NA,NA,"",""
"10.1089/cell.2012.0082","dedup_wf_001::3fd4741b7ac110a0fb44d0cf0a4e4522","Original Articles","Slow Turning Lateral Vessel Bioreactor Improves Embryoid Body Formation and Cardiogenic Differentiation of Mouse Embryonic Stem Cells","Rungarunlert, Sasitorn","2013-01-01","MARY ANN LIEBERT, INC","publication","","CELLULAR REPROGRAMMING","https://dspace.library.uu.nl/bitstream/1874/291263/1/Rungarunlert%20CellReprog%202013.pdf","Embryonic stem cells (ESCs) have the ability to form aggregates, which are called embryoid bodies (EBs). EBs mimic early embryonic development and are commonly produced for cardiomyogenesis. Here, we describe a method of EB formation in hydrodynamic conditions using a slow-turning lateral vessel (STLV) bioreactor and the subsequent differentiation of EBs into cardiomyocytes. EBs formed in the STLV were compared with conventional techniques, such as hanging drop (HD) or static suspension cell culture (SSC), for homogeneity of EB size, shape, proliferation, apoptosis, and in vitro cardiac differentiation. After 3 days of culture, a four-fold improvement in the yield of EB formation/mL, a six-fold enhancement in total yield of EB/mL, and a nearly 10-fold reduction of cells that failed to incorporate into EBs were achieved in STLV versus SSC. During cardiac differentiation, a 1.5- to 4.2-fold increase in the area of cardiac troponin T (cTnT) per single EB in STLV versus SSC and HD was achieved. These results demonstrate that the STLV method improves the quality and quantity of ES cells to form EBs and enhances the efficiency of cardiac differentiation. We have demonstrated that the mechanical method of cell differentiation creates different microenvironments for the cells and thus influences their lineage commitments, even when genetic origin and the culture medium are the same. Ascorbic acid (ASC) improved further cardiac commitment in differentiation assays. Hence, this culture system is suitable for the production of large numbers of cells for clinical cell replacement therapies and industrial drug testing applications.","218205","Open Access","0.5947","0.1225","12","Cell tumors, Differentiation of mouse, Embryonic stem cells","Cell tumors, Differentiation of mouse, Embryonic stem cells",3,NA,NA,"",""
"10.1089/rej.2013.1509","dedup_wf_001::4641f41669e1480126204351ed8d14f0","Original Articles","Uncovering the Geroprotective Potential of Medicinal Plants from the Judea Region of Israel","Budovsky, Arie","2014-01-01","MARY ANN LIEBERT, INC","publication","","Rejuvenation Research","","Plants growing in the Judea region are widely used in traditional medicine. This phytogeographic zone stands out in its climatic conditions and biodiversity. Consequently, both endemic and widely distributed Mediterranean plants growing in the area have unique chemotypes characterized by accumulation of relatively high levels of phytosteroids. Our comprehensive analysis revealed that many of the plants growing in the Judea region may hold a geroprotective potential. With this in mind, we undertook a wide screen of dozens of candidate herbal extracts for their cell protective, wound-healing, anti-inflammatory, and anti-cancer activities. The results obtained thus far have clearly shown that the extracts tested (1) protect normal human fibroblasts from genotoxic stress (prevent DNA double-strand beaks, increase cell survival and reduce the number of cells undergoing cellular senescence), (2) decrease secretion of pro-inflammatory cytokines, (3) promote wound healing, and (4) exert more pronounced cytotoxicity toward cancer cells.","202047","Open Access","0.6868","0.0126","12","Cell tumors, Differentiation of mouse, Embryonic stem cells","Cell tumors, Differentiation of mouse, Embryonic stem cells",3,"4",NA,"",""
"10.1093/bioinformatics/btr639","dedup_wf_001::12e9982ffe12738a92b790cd60010929","anatomical gene;improved comparisons;data improved","Integrating human and murine anatomical gene expression data for improved comparisons","Jimenez-Lozano, Natalia","2012-01-01","OXFORD UNIV PRESS","publication","","BIOINFORMATICS","","","202047","Closed Access","0.0828","-0.4386","9","Gene expression signatures, Anatomical gene, Cell signature","Gene expression signatures, Anatomical gene, Cell signature",1,"4","2","",""
"10.1093/hmg/ddu139","dedup_wf_001::00f366ae8f0eac525824e883c7684430","/dk/atira/pure/subjectarea/asjc/2700/2705","Genome-wide association meta-analysis of human longevity identifies a novel locus conferring survival beyond 90 years of age","Deelen, J.","2014-01-01","Oxford University Press","publication","","Human Molecular Genetics","http://eprints.gla.ac.uk/96814/1/96814.pdf","To access publisher's full text version of this article, please click on the hyperlink in Additional Links field or click on the hyperlink at the top of the page marked Files.
			This article is open access.
			The genetic contribution to the variation in human lifespan is ∼ 25%. Despite the large number of identified disease-susceptibility loci, it is not known which loci influence population mortality. We performed a genome-wide association meta-analysis of 7729 long-lived individuals of European descent (≥ 85 years) and 16 121 younger controls (<65 years) followed by replication in an additional set of 13 060 long-lived individuals and 61 156 controls. In addition, we performed a subset analysis in cases aged ≥ 90 years. We observed genome-wide significant association with longevity, as reflected by survival to ages beyond 90 years, at a novel locus, rs2149954, on chromosome 5q33.3 (OR = 1.10, P = 1.74 × 10(-8)). We also confirmed association of rs4420638 on chromosome 19q13.32 (OR = 0.72, P = 3.40 × 10(-36)), representing the TOMM40/APOE/APOC1 locus. In a prospective meta-analysis (n = 34 103), the minor allele of rs2149954 (T) on chromosome 5q33.3 associates with increased survival (HR = 0.95, P = 0.003). This allele has previously been reported to associate with low blood pressure in middle age. Interestingly, the minor allele (T) associates with decreased cardiovascular mortality risk, independent of blood pressure. We report on the first GWAS-identified longevity locus on chromosome 5q33.3 influencing survival in the general European population. The minor allele of this locus associates with low blood pressure in middle age, although the contribution of this allele to survival may be less dependent on blood pressure. Hence, the pleiotropic mechanisms by which this intragenic variation contributes to lifespan regulation have to be elucidated.","084762","Open Access","-0.1456","-0.7392","3","Human longevity, Association study, Case control","Human longevity, Association study, Case control",78,"131","14","",""
"10.1093/nar/gkp392","dedup_wf_001::4f6b290fed6fe70b57ca10aeea4144d2","Informática","SENT: semantic features in text","Vazquez, M.","2009-01-01","OXFORD UNIV PRESS","publication","","Nucleic Acids Research","http://eprints.ucm.es/35641/1/tirado18libre%2BCC.pdf","Medical imaging has become an absolutely essential diagnostic tool for clinical practices; at present, pathologies can be detected with an earliness never before known. Its use has not only been relegated to the field of radiology but also, increasingly, to computer-based imaging processes prior to surgery. Motion analysis, in particular, plays an important role in analyzing activities or behaviors of live objects in medicine. This short paper presents several low-cost hardware implementation approaches for the new generation of tablets and/or smartphones for estimating motion compensation and segmentation in medical images. These systems have been optimized for breast cancer diagnosis using magnetic resonance imaging technology with several advantages over traditional X-ray mammography, for example, obtaining patient information during a short period. This paper also addresses the challenge of offering a medical tool that runs on widespread portable devices, both on tablets and/or smartphones to aid in patient diagnostics.","202047","Open Access","-0.2195","0.4264","2","Informática","Informática",2,NA,NA,"",""
"10.1093/nar/gkp416","dedup_wf_001::dc5e7ebc28dfe86863bf3b023c31fce8","Informática","GeneCodis: interpreting gene lists through enrichment analysis and integration of diverse biological information","Nogales-Cadenas, R.","2009-01-01","OXFORD UNIV PRESS","publication","","Nucleic Acids Research","http://eprints.ucm.es/35639/1/tirado17libre%2BCC.pdf","Medical imaging has become an absolutely essential diagnostic tool for clinical practices; at present, pathologies can be detected with an earliness never before known. Its use has not only been relegated to the field of radiology but also, increasingly, to computer-based imaging processes prior to surgery. Motion analysis, in particular, plays an important role in analyzing activities or behaviors of live objects in medicine. This short paper presents several low-cost hardware implementation approaches for the new generation of tablets and/or smartphones for estimating motion compensation and segmentation in medical images. These systems have been optimized for breast cancer diagnosis using magnetic resonance imaging technology with several advantages over traditional X-ray mammography, for example, obtaining patient information during a short period. This paper also addresses the challenge of offering a medical tool that runs on widespread portable devices, both on tablets and/or smartphones to aid in patient diagnostics.","202047","Open Access","-0.2114","0.3849","2","Informática","Informática",218,NA,NA,"",""
"10.1093/nar/gkq476","dedup_wf_001::320e60c1cdb4c8c902107c1b93fa96c3","Informática","MARQ: an online tool to mine GEO for experiments with similar or opposite gene expression signatures","Vazquez, Miguel","2010-05-01","Oxford University Press","publication","","Nucleic Acids Research","http://eprints.ucm.es/35614/1/tirado16libre%2BCC.pdf","The enormous amount of data available in public gene expression repositories such as Gene Expression Omnibus (GEO) offers an inestimable resource to explore gene expression programs across several organisms and conditions. This information can be used to discover experiments that induce similar or opposite gene expression patterns to a given query, which in turn may lead to the discovery of new relationships among diseases, drugs or pathways, as well as the generation of new hypotheses. In this work, we present MARQ, a web-based application that allows researchers to compare a query set of genes, e.g. a set of over- and under-expressed genes, against a signature database built from GEO datasets for different organisms and platforms. MARQ offers an easy-to-use and integrated environment to mine GEO, in order to identify conditions that induce similar or opposite gene expression patterns to a given experimental condition. MARQ also includes additional functionalities for the exploration of the results, including a meta-analysis pipeline to find genes that are differentially expressed across different experiments. The application is freely available at http://marq.dacya.ucm.es.","202047","Open Access","0.1362","-0.3629","9","Gene expression signatures, Anatomical gene, Cell signature","Gene expression signatures, Anatomical gene, Cell signature",16,NA,NA,"",""
"10.1093/nar/gks1155","dedup_wf_001::6c9c10c6bd5291f819a6d3c36e8cc3ef","Articles","Human Ageing Genomic Resources: integrated databases and tools for the biology and genetics of ageing","Tacutu, R.","2013-01-01","Oxford University Press","publication","","Nucleic Acids Research","","The Human Ageing Genomic Resources (HAGR, http://genomics.senescence.info) is a freely available online collection of research databases and tools for the biology and genetics of ageing. HAGR features now several databases with high-quality manually curated data: (i) GenAge, a database of genes associated with ageing in humans and model organisms; (ii) AnAge, an extensive collection of longevity records and complementary traits for >4000 vertebrate species; and (iii) GenDR, a newly incorporated database, containing both gene mutations that interfere with dietary restriction-mediated lifespan extension and consistent gene expression changes induced by dietary restriction. Since its creation about 10 years ago, major efforts have been undertaken to maintain the quality of data in HAGR, while further continuing to develop, improve and extend it. This article briefly describes the content of HAGR and details the major updates since its previous publications, in terms of both structure and content. The completely redesigned interface, more intuitive and more integrative of HAGR resources, is also presented. Altogether, we hope that through its improvements, the current version of HAGR will continue to provide users with the most comprehensive and accessible resources available today in the field of biogerontology.","202047","Open Access","-0.0653","-0.4656","1","Age related diseases, Longevity and age, Ageing genomic resources","Age related diseases, Longevity and age, Ageing genomic resources",197,"224","4","",""
"10.1093/toxsci/kfq158","dedup_wf_001::faa4a97b86019e268f0e9328fd46783c","chronic inflammation;contributes chronic;inflammation murine","Type I Interferon Signaling Contributes to Chronic Inflammation in a Murine Model of Silicosis","Giordano, Giulia","2010-01-01","OXFORD UNIV PRESS","publication","","TOXICOLOGICAL SCIENCES","","","202047","Closed Access","-0.3066","0.5887","4","Hypersensitivity pneumonitis, Objective quantification, Abnormal remodeling","Hypersensitivity pneumonitis, Objective quantification, Abnormal remodeling",10,NA,NA,"",""
"10.1097/prs.0b013e318245e74e","dedup_wf_001::4aa62f803277a7de585ba897320aa8fd","quantification wrinkles;objective quantification","Objective Quantification of Wrinkles","Lumenta, David Benjamin","2012-01-01","Churchill Livingstone","publication","","Plastic and Reconstructive Surgery","","","202047","Closed Access","-0.53","-0.5795","4","Hypersensitivity pneumonitis, Objective quantification, Abnormal remodeling","Hypersensitivity pneumonitis, Objective quantification, Abnormal remodeling",1,NA,NA,"",""
"10.1097/sap.0b013e3182380877","dedup_wf_001::4477aa478b448bfc53814ccd09492e1e","parameters scars;portable stereophotographic;quantification subjective","Objective Quantification of Subjective Parameters in Scars by Use of a Portable Stereophotographic System","Selig, Harald","2011-01-01","LIPPINCOTT WILLIAMS &amp; WILKINS","publication","","","","","202047","Closed Access","-0.7026","-0.2344","4","Hypersensitivity pneumonitis, Objective quantification, Abnormal remodeling","Hypersensitivity pneumonitis, Objective quantification, Abnormal remodeling",11,NA,NA,"",""
"10.1111/acel.12471","dedup_wf_001::0732f9ba7915de39101fee6d1f90304c","Immunochip","Immunochip analysis identifies association of the RAD50/IL13 region with human longevity","Flachsbart, Friederike","2016-06-01","Ludwig-Maximilians-Universität München","publication","","","","Human longevity is characterized by a remarkable lack of confirmed genetic associations. Here, we report on the identification of a novel locus for longevity in the RAD50/IL13 region on chromosome 5q31.1 using a combined European sample of 3208 long-lived individuals (LLI) and 8919 younger controls. First, we performed a large-scale association study on 1458 German LLI (mean age 99.0 years) and 6368 controls (mean age 57.2 years) by targeting known immune-associated loci covered by the Immunochip. The analysis of 142 136 autosomal single nucleotide polymorphisms (SNPs) revealed an Immunochip-wide significant signal (PI mmunochip = 7.01 × 10-9 ) for the SNP rs2075650 in the TOMM40/APOE region, which has been previously described in the context of human longevity. To identify novel susceptibility loci, we selected 15 markers with PI mmunochip &lt; 5 × 10-4 for replication in two samples from France (1257 LLI, mean age 102.4 years; 1811 controls, mean age 49.1 years) and Denmark (493 LLI, mean age 96.2 years; 740 controls, mean age 63.1 years). The association at SNP rs2706372 replicated in the French study collection and showed a similar trend in the Danish participants and was also significant in a meta-analysis of the combined French and Danish data after adjusting for multiple testing. In a meta-analysis of all three samples, rs2706372 reached a P-value of PI mmunochip+Repl = 5.42 × 10-7 (OR = 1.20; 95% CI = 1.12-1.28). SNP rs2706372 is located in the extended RAD50/IL13 region. RAD50 seems a plausible longevity candidate due to its involvement in DNA repair and inflammation. Further studies are needed to identify the functional variant(s) that predispose(s) to a long and healthy life.
			<p>Human longevity is characterized by a remarkable lack of confirmed genetic associations. Here, we report on the identification of a novel locus for longevity in the RAD50/IL13 region on chromosome 5q31.1 using a combined European sample of 3208 long-lived individuals (LLI) and 8919 younger controls. First, we performed a large-scale association study on 1458 German LLI (mean age 99.0 years) and 6368 controls (mean age 57.2 years) by targeting known immune-associated loci covered by the Immunochip. The analysis of 142 136 autosomal single nucleotide polymorphisms (SNPs) revealed an Immunochip-wide significant signal (PI mmunochip = 7.01 × 10(-9) ) for the SNP rs2075650 in the TOMM40/APOE region, which has been previously described in the context of human longevity. To identify novel susceptibility loci, we selected 15 markers with PI mmunochip &lt; 5 × 10(-4) for replication in two samples from France (1257 LLI, mean age 102.4 years; 1811 controls, mean age 49.1 years) and Denmark (493 LLI, mean age 96.2 years; 740 controls, mean age 63.1 years). The association at SNP rs2706372 replicated in the French study collection and showed a similar trend in the Danish participants and was also significant in a meta-analysis of the combined French and Danish data after adjusting for multiple testing. In a meta-analysis of all three samples, rs2706372 reached a P-value of PI mmunochip+Repl = 5.42 × 10(-7) (OR = 1.20; 95% CI = 1.12-1.28). SNP rs2706372 is located in the extended RAD50/IL13 region. RAD50 seems a plausible longevity candidate due to its involvement in DNA repair and inflammation. Further studies are needed to identify the functional variant(s) that predispose(s) to a long and healthy life.</p>","202047","Open Access","0.0161","-0.6863","3","Human longevity, Association study, Case control","Human longevity, Association study, Case control",5,"10","2","",""
