"doi","id","subject","title","authors","year","publisher","resulttype","language","journal","url","paper_abstract","project_id","accessright","x","y","area_uri","cluster_labels","area","citation_count","readers.mendeley","cited_by_tweeters_count","readers","file_hash"
"10.1016/j.scriptamat.2014.01.021","dedup_wf_001::25ac41bf9c951de41d87e56e08ed884d","grain;films;ni ti","Microstructural investigation on the grain refinement occurring in Cu-doped Ni-Ti thin films","Callisti, M.","2014-01-01","PERGAMON-ELSEVIER SCIENCE LTD","publication","","SCRIPTA MATERIALIA","","The mechanism of grain refinement in Cu-doped Ni-Ti thin films have been investigated by transmission electron microscopy (TEM). Sputter deposited (Ni,Cu)-rich Ni-Ti-Cu thin films exhibited a columnar structure consisting of grains with a decreasing lateral size with increasing Cu content. Cu-rich grain boundary segregations were found to become prominent in films containing higher Cu contents. These segregations were attributed to a non-polymorphic crystallisation process which lowered the grain growth rate in relation to the Cu content in the films.","312483","Open Access","-0.0521","0.5674","6","Antiferromagnetic order, Epitaxially strained, Mno thin films","Antiferromagnetic order, Epitaxially strained, Mno thin films","6",NA,NA,"",""
"10.1016/j.solmat.2014.07.022","dedup_wf_001::9e6f54fefb55e9ab11c70f67605da014","Concentrator","Analysis of InAs/GaAs quantum dot solar cells using Suns-Voc measurements","Beattie, Neil","2014-07-14","Elsevier","publication","","","http://nrl.northumbria.ac.uk/17364/1/60-2014-07_SOLMAT-Neil_GaAs_QD.pdf","The performance of InAs/GaAs quantum dot solar cells was investigated up to an optical concentration of
			500-suns. A high temperature spacer layer between successive layers of quantum dots was used to
			reduce the degradation in the open circuit voltage relative to a control device without quantum dots.
			This improvement is explained using optical data while structural imaging of quantum dot stacks
			confirm that the devices are not limited by strain. The evolution of the open circuit voltage as a function
			of number of suns concentration was observed to be nearly ideal when compared with a high
			performance single junction GaAs solar cell. Analysis of Suns-Voc measurements reveal diode ideality
			factors as low as 1.16 which is indicative of a low concentration of defects in the devices.
			The authors acknowledge financial support from the European
			Union under the Seventh Framework Programme under a contract
			for an Integrated Infrastructure Initiative. Reference 312483 –
			ESTEEM2.
			This is the final accepted version, the article was originally published in Solar Energy Materials & Solar Cells, Vol. 130, November 2014, Pages 241–245, doi:10.1016/j.solmat.2014.07.022.","312483","Open Access","-0.6209","0.1983","10","Quantum dots, Solar cells, Confined stark effect","Quantum dots, Solar cells, Confined stark effect","15","23","4","",""
"10.1016/j.surfcoat.2013.10.034","dedup_wf_001::3392beef449ea6e5c6e3f8e10f90b616","Physics","Using the macroscopic scale to predict the nano-scale behavior of YSZ thin films","Lamas, J.S.","2014-01-01","ELSEVIER SCIENCE SA","publication","","Surface and Coatings Technology","","Abstract: In this work, Yttria-stabilized zirconia (YSZ) thin films were deposited using dual reactive magnetron sputtering. By varying the deposition conditions, the film morphology and texture of the thin films are tuned and biaxial alignment is obtained. Studying the crystallographic and microstructural properties of the YSZ thin films, a tilted columnar growth was identified. This tilt is shown to be dependent on the compositional gradient of the sample. The variation of composition within a single YSZ column measured via STEM-EDX is demonstrated to be equal to the macroscopic variation on a full YSZ sample when deposited under the same deposition parameters. A simple stress model was developed to predict the tilt of the growing columns. The results indicate that this model not only determines the column bending of the growing film but also confirms that a macroscopic approach is sufficient to determine the compositional gradient in a single column of the YSZ thin films. (C) 2013 Elsevier B.V. All rights reserved.","278510","Closed Access","0.0034","0.6127","6","Antiferromagnetic order, Epitaxially strained, Mno thin films","Antiferromagnetic order, Epitaxially strained, Mno thin films","4",NA,NA,"",""
"10.1016/j.ultramic.2012.10.001","dedup_wf_001::cc8251e83e1569aa1dce8387161bd8ae","Chemistry","Statistical consequences of applying a PCA noise filter on EELS spectrum images","Lichtert, Stijn","2013-01-01","ELSEVIER SCIENCE BV","publication","","Ultramicroscopy","","Abstract: Principal component analysis (PCA) noise filtering is a popular method to remove noise from experimental electron energy loss (EELS) spectrum images. Here, we investigate the statistical behaviour of this method by applying it on a simulated data set with realistic noise levels. This phantom data set provides access to the true values contained in the data set as well as to many different realizations of the noise. Using least squares fitting and parameter estimation theory, we demonstrate that even though the precision on the estimated parameters can be better as the CramérRao lower bound, a significant bias is introduced which can alter the conclusions drawn from experimental data sets. The origin of this bias is in the incorrect retrieval of the principal loadings for noisy data. Using an expression for the bias and precision of the singular values from literature, we present an evaluation criterion for these singular values based on the noise level and the amount of information present in the data set. This criterion can help to judge when to avoid PCA noise filtering in practical situations. Further we show that constructing elemental maps of PCA noise filtered data using the background subtraction method, does not guarantee an increase in the signal to noise ratio due to correlation of the spectral data as a result of the filtering process.","312483","Open Access","0.5611","-0.5013","3","Walled carbon nanotubes, Case study, Additional data file","Walled carbon nanotubes, Case study, Additional data file","19",NA,NA,"",""
"10.1016/j.ultramic.2013.03.019","dedup_wf_001::5d28a80099ad1112ab0958f08eecb061","compressed sensing;electron tomography;sensing electron","Compressed sensing electron tomography","Rowan Leary","2013-04-08","ELSEVIER SCIENCE BV","publication","","Ultramicroscopy","","","312483","Open Access","0.1229","-0.7563","5","Resolution electron tomography, Haadf stem, Reconstruction technique","Resolution electron tomography, Haadf stem, Reconstruction technique","110",NA,NA,"",""
"10.1016/j.ultramic.2013.05.003","webcrawl____::090bdc2dd49119fdefd322c5aa985dd0","approach methodology;atom counting;based approach","Atom counting in HAADF STEM using a statistical model-based approach: Methodology, possibilities, and inherent limitations","De Backer, A.","2013-01-01","ELSEVIER SCIENCE BV","publication","","ULTRAMICROSCOPY","","","312483","Closed Access","-0.6398","-0.4695","2","Aberration corrected, Algan nanowires, Alloy composition","Aberration corrected, Algan nanowires, Alloy composition","40",NA,NA,"",""
"10.1016/j.ultramic.2013.05.008","dedup_wf_001::5f6a36e6d0471be9b31d171a7533b08e","Chemistry","An alternative approach to determine attainable resolution directly from HREM images","Wang, A.","2013-01-01","ELSEVIER SCIENCE BV","publication","","ULTRAMICROSCOPY","","Abstract: The concept of resolution in high-resolution electron microscopy (HREM) is the power to resolve neighboring atoms. Since the resolution is related to the width of the point spread function of the microscope, it could in principle be determined from the image of a point object. However, in electron microscopy there are no ideal point objects. The smallest object is an individual atom. If the width of an atom is much smaller than the resolution of the microscope, this atom can still be considered as a point object. As the resolution of the microscope enters the sub-Å regime, information about the microscope is strongly entangled with the information about the atoms in HREM images. Therefore, we need to find an alternative method to determine the resolution in an object-independent way. In this work we propose to use the image wave of a crystalline object in zone axis orientation. Under this condition, the atoms of a column act as small lenses so that the electron beam channels through the atom column periodically. Because of this focusing, the image wave of the column can be much more peaked than the constituting atoms and can thus be a much more sensitive probe to measure the resolution. Our approach is to use the peakiness of the image wave of the atom column to determine the resolution. We will show that the resolution can be directly linked to the total curvature of the atom column wave. Moreover, we can then directly obtain the resolution of the microscope given that the contribution from the object is known, which is related to the bounding energy of the atom. The method is applied on an experimental CaTiO3 image wave.","312483","Open Access","-0.3249","-0.6045","5","Resolution electron tomography, Haadf stem, Reconstruction technique","Resolution electron tomography, Haadf stem, Reconstruction technique","0",NA,NA,"",""
"10.1016/j.ultramic.2013.05.013","dedup_wf_001::67faa7713f112f60dc14cb1805d6abc5","multislice simulations","Ultrafast electron diffraction pattern simulations using GPU technology. Applications to lattice vibrations","Eggeman, Alexander Stuart","2013-05-30","Elsevier","publication","","","","Graphical processing units (GPUs) offer a cost-effective and powerful means to enhance the processing power of computers. Here we show how GPUs can greatly increase the speed of electron diffraction pattern simulations by the implementation of a novel method to generate the phase grating used in multislice calculations. The increase in speed is especially apparent when using large supercell arrays and we illustrate the benefits of fast encoding the transmission function representing the atomic potentials through the simulation of thermal diffuse scattering in silicon brought about by specific vibrational modes.
			The research leading to these results has received
			funding from the European Research Council under the European
			Union’s Seventh Framework Programme (FP7/2007–2013)/ERC
			grant agreement 291522-3DIMAGE and the Seventh Framework
			Programme of the European Commission: ESTEEM2 (Enabling
			Science and Technology through European Electron Microscopy),
			contract number 312483. The work was also supported by the
			EPSRC through EP/HO17712.","291522","Open Access","-0.5638","-0.2986","4","Organic semiconductors","Organic semiconductors","7",NA,NA,"",""
"10.1016/j.ultramic.2013.05.017","dedup_wf_001::459000647552cbe8448c11ebd31ecdcb","Chemistry","Estimation of unknown structure parameters from high-resolution (S)TEM images : what are the limits?","Dekker, den, A.J.","2013-01-01","ELSEVIER SCIENCE BV","publication","","Ultramicroscopy","","Abstract: Statistical parameter estimation theory is proposed as a quantitative method to measure unknown structure parameters from electron microscopy images. Images are then purely considered as data planes from which structure parameters have to be determined as accurately and precisely as possible using a parametric statistical model of the observations. For this purpose, an efficient algorithm is proposed for the estimation of atomic column positions and intensities from high angle annular dark field (HAADF) scanning transmission electron microscopy (STEM) images. Furthermore, the so-called CramérRao lower bound (CRLB) is reviewed to determine the limits to the precision with which continuous parameters such as atomic column positions and intensities can be estimated. Since this lower bound can only be derived for continuous parameters, alternative measures using the principles of detection theory are introduced for problems concerning the estimation of discrete parameters such as atomic numbers. An experimental case study is presented to show the practical use of these measures for the optimization of the experiment design if the purpose is to decide between the presence of specific atom types using STEM images.","312483","Closed Access","-0.4171","-0.4524","12","Transmission electron microscopy, Scanning transmission electron, Annular dark field","Transmission electron microscopy, Scanning transmission electron, Annular dark field","23",NA,NA,"",""
"10.1016/j.ultramic.2013.06.003","dedup_wf_001::80d1d6083926796ee751af5855aae37d","In situ magnetic field","Quantitative in situ magnetization reversal studies in Lorentz microscopy and electron holography","Rodriguez, L. A.","2013-01-01","ELSEVIER SCIENCE BV","publication","","ULTRAMICROSCOPY","","A generalized procedure for the in situ application of magnetic fields by means of the excitation of the objective lens for magnetic imaging experiments in Lorentz microscopy and electron holography is quantitatively described. A protocol for applying magnetic fields with arbitrary in-plane magnitude and orientation is presented, and a freeware script for Digital Micrograph¿ is provided to assist the operation of the microscope. Moreover, a method to accurately reconstruct hysteresis loops is detailed. We show that the out-of-plane component of the magnetic field cannot be always neglected when performing quantitative measurements of the local magnetization. Several examples are shown to demonstrate the accuracy and functionality of the methods.","312483","Closed Access","0.3233","-0.017","1","Article, Interferometric methods, Magnetic properties","Article, Interferometric methods, Magnetic properties","15",NA,NA,"",""
"10.1016/j.ultramic.2013.06.005","od______2097::2853ca41b46509b24412fc5eb43e1032","Physics","Quantitative electron tomography : the effect of the three-dimensional point spread function","Heidari, Hamed","2013-01-01","","publication","","Ultramicroscopy","","Abstract: The intensity levels in a three-dimensional (3D) reconstruction, obtained by electron tomography, can be influenced by several experimental imperfections. Such artifacts will hamper a quantitative interpretation of the results. In this paper, we will correct for artificial intensity variations by determining the 3D point spread function (PSF) of a tomographic reconstruction based on high angle annular dark field scanning transmission electron microscopy. The large tails of the PSF cause an underestimation of the intensity of smaller particles, which in turn hampers an accurate radius estimate. Here, the error introduced by the PSF is quantified and corrected a posteriori.","312483","Open Access","-0.1564","-0.6288","5","Resolution electron tomography, Haadf stem, Reconstruction technique","Resolution electron tomography, Haadf stem, Reconstruction technique","3","29",NA,"",""
"10.1016/j.ultramic.2013.07.007","od______2097::5f2b66c2a7971eef7aceff8e9ef6c8a1","Chemistry","Dynamic scattering theory for dark-field electron holography of 3D strain fields","Lubk, Axel","2014-01-01","","publication","","Ultramicroscopy","","Abstract: Dark-held electron holography maps strain in crystal lattices into reconstructed phases over large fields of view. Here we investigate the details of the lattice strain-reconstructed phase relationship by applying dynamic scattering theory both analytically and numerically. We develop efficient analytic linear projection rules for 3D strain fields, facilitating a straight-forward calculation of reconstructed phases from 3D strained materials. They are used in the following to quantify the influence of various experimental parameters like strain magnitude, specimen thickness, excitation error and surface relaxation. (C) 2013 Elsevier B.V. All rights reserved.","312483","Closed Access","-1e-04","-0.6694","15","Dark field electron, Field electron holography, Lattice strain","Dark field electron, Field electron holography, Lattice strain","15",NA,NA,"",""
"10.1016/j.ultramic.2013.07.012","dedup_wf_001::d3b9fba1f1b2e2dd00ee53ff78bce4bf","Chemistry","Is magnetic chiral dichroism feasible with electron vortices? ☆","Schattschneider, P.","2014-01-01","Elsevier","publication","","Ultramicroscopy","","Abstract: We discuss the feasibility of detecting magnetic transitions with focused electron vortex probes, suggested by selection rules for the magnetic quantum number. We theoretically estimate the dichroic signal strength in the L2,3 edge of ferromagnetic d metals. It is shown that under realistic conditions, the dichroic signal is undetectable for nanoparticles larger than View the MathML source. This is confirmed by a key experiment with nanometer-sized vortices.","246791","Open Access","0.4823","0.0019","1","Article, Interferometric methods, Magnetic properties","Article, Interferometric methods, Magnetic properties","42",NA,NA,"",""
"10.1016/j.ultramic.2013.07.016","webcrawl____::ed6a24aa26b58eb69d8f884015d052d2","axis tomography;iterative reconstruction;reconstruction technique","Weighted simultaneous iterative reconstruction technique for single-axis tomography","Wolf, D.","2014-01-01","ELSEVIER SCIENCE BV","publication","","ULTRAMICROSCOPY","","","312483","Closed Access","0.7029","-0.3869","5","Resolution electron tomography, Haadf stem, Reconstruction technique","Resolution electron tomography, Haadf stem, Reconstruction technique","21",NA,NA,"",""
"10.1016/j.ultramic.2013.10.002","dedup_wf_001::e1557e72fd5a8da1b41dff46f228cf28","Chemistry","Creating arrays of electron vortices","Niermann, T.","2014-01-01","ELSEVIER SCIENCE BV","publication","","ULTRAMICROSCOPY","","Abstract: We demonstrate the production of an ordered array of electron vortices making use of an electron optical setup consisting of two electrostatic biprisms. The biprism filaments are oriented nearly orthogonal with respect to each other in a transmission electron microscope. Matching the position of the filaments, we can choose to form different topological features in the electron wave. We outline the working principle of the setup and demonstrate fist experimental results. This setup partially bridges the gap between angular momentum carried by electron spin, which is intrinsic and therefore present in any position of the wave, and angular momentum carried by the vortex character of the wave, which can be extrinsic depending on the axis around which it is measured. (C) 2013 Elsevier B.V. All rights reserved.","246791","Open Access","0.1743","-0.54","11","Electron vortex beams, Physics - optics, Orbital angular momentum","Electron vortex beams, Physics - optics, Orbital angular momentum","7",NA,NA,"",""
"10.1016/j.ultramic.2013.11.001","dedup_wf_001::58fce772923d856005ddd0a80ce084aa","Chemistry","Quantitative composition determination at the atomic level using model-based high-angle annular dark field scanning transmission electron microscopy","Martinez, G. T.","2014-01-01","ELSEVIER SCIENCE BV","publication","","ULTRAMICROSCOPY","","Abstract: High angle annular dark field scanning transmission electron microscopy (HAADF STEM) images provide sample information which is sensitive to the chemical composition. The image intensities indeed scale with the mean atomic number Z. To some extent, chemically different atomic column types can therefore be visually distinguished. However, in order to quantify the atomic column composition with high accuracy and precision, model-based methods are necessary. Therefore, an empirical incoherent parametric imaging model can be used of which the unknown parameters are determined using statistical parameter estimation theory (Van Aert et al., 2009, [1]). In this paper, it will be shown how this method can be combined with frozen lattice multislice simulations in order to evolve from a relative toward an absolute quantification of the composition of single atomic columns with mixed atom types. Furthermore, the validity of the model assumptions are explored and discussed.","246791","Closed Access","-0.3888","-0.3779","12","Transmission electron microscopy, Scanning transmission electron, Annular dark field","Transmission electron microscopy, Scanning transmission electron, Annular dark field","35",NA,NA,"",""
"10.1016/j.ultramic.2014.01.001","webcrawl____::cab1e5b5a296837f1a8388929eebdcfa","adaptable situ; cheap;cheap quickly","A cheap and quickly adaptable in situ electrical contacting TEM sample holder design","Boerrnert, Felix","2014-01-01","ELSEVIER SCIENCE BV","publication","","ULTRAMICROSCOPY","","","312483","Closed Access","0.815","-0.0713","3","Walled carbon nanotubes, Case study, Additional data file","Walled carbon nanotubes, Case study, Additional data file","1",NA,NA,"",""
"10.1016/j.ultramic.2014.03.008","dedup_wf_001::71d406fef6b730b1e4e951f2f0889624","Chemistry","A memory efficient method for fully three-dimensional object reconstruction with HAADF STEM","Van den Broek, W.","2014-01-01","ELSEVIER SCIENCE BV","publication","","ULTRAMICROSCOPY","","Abstract: The conventional approach to object reconstruction through electron tomography is to reduce the three-dimensional problem to a series of independent two-dimensional slice-by-slice reconstructions. However, at atomic resolution the image of a single atom extends over many such slices and incorporating this image as prior knowledge in tomography or depth sectioning therefore requires a fully three-dimensional treatment. Unfortunately, the size of the three-dimensional projection operator scales highly unfavorably with object size and readily exceeds the available computer memory. In this paper, it is shown that for incoherent image formation the memory requirement can be reduced to the fundamental lower limit of the object size, both for tomography and depth sectioning. Furthermore, it is shown through multislice calculations that high angle annular dark field scanning transmission electron microscopy can be sufficiently incoherent for the reconstruction of single element nanocrystals, but that dynamical diffraction effects can cause classification problems if more than one element is present. (C) 2014 Elsevier B.V. All rights reserved.","312483","Open Access","-0.4908","-0.3606","5","Resolution electron tomography, Haadf stem, Reconstruction technique","Resolution electron tomography, Haadf stem, Reconstruction technique","6",NA,NA,"",""
"10.1016/j.ultramic.2014.04.011","dedup_wf_001::ce34eaf57f0716099707c3ee896e9daa","Chemistry","Atomic resolution mapping of phonon excitations in STEM-EELS experiments","Egoavil, R.","2014-01-01","","publication","","Ultramicroscopy","","Abstract: Atomically resolved electron energy-loss spectroscopy experiments are commonplace in modern aberration-corrected transmission electron microscopes. Energy resolution has also been increasing steadily with the continuous improvement of electron monochromators. Electronic excitations however are known to be delocalized due to the long range interaction of the charged accelerated electrons with the electrons in a sample. This has made several scientists question the value of combined high spatial and energy resolution for mapping interband transitions and possibly phonon excitation in crystals. In this paper we demonstrate experimentally that atomic resolution information is indeed available at very low energy losses around 100 meV expressed as a modulation of the broadening of the zero loss peak. Careful data analysis allows us to get a glimpse of what are likely phonon excitations with both an energy loss and gain part. These experiments confirm recent theoretical predictions on the strong localization of phonon excitations as opposed to electronic excitations and show that a combination of atomic resolution and recent developments in increased energy resolution will offer great benefit for mapping phonon modes in real space.","246791","Open Access","-0.0095","-0.3941","5","Resolution electron tomography, Haadf stem, Reconstruction technique","Resolution electron tomography, Haadf stem, Reconstruction technique","8",NA,NA,"",""
"10.1016/j.ultramic.2014.06.005","od______2097::b909e982f80853ffc8abeaeb8195fc2c","Chemistry","Dynamical effects in strain measurements by dark-field electron holography","Javon, E.","2014-01-01","","publication","","Ultramicroscopy","","Abstract: Here, we study the effect of dynamic scattering on the projected geometric phase and strain maps reconstructed using dark-field electron holography (DFEH) for non-uniformly strained crystals. The investigated structure consists of a {SiGe/Si} superlattice grown on a (001)-Si substrate. The three dimensional strain held within the thin TEM lamella is modelled by the finite element method. The observed projected strain is simulated in two ways by multiplying the strain at each depth in the crystal by a weighting function determined from a recently developed analytical two-beam dynamical theory, and by simply taking the average value. We demonstrate that the experimental results need to be understood in terms of the dynamical theory and good agreement is found between the experimental and simulated results. Discrepancies do remain for certain cases and are likely to be from an imprecision in the actual two-beam diffraction conditions, notably the deviation parameter, and points to limitations in the 2-beam approximation. Finally, a route towards a 3D reconstruction of strain fields is proposed. (C) 2014 Elsevier B.V. All rights reserved.","312483","Closed Access","-0.0423","-0.6626","15","Dark field electron, Field electron holography, Lattice strain","Dark field electron, Field electron holography, Lattice strain","7",NA,NA,"",""
"10.1016/j.ultramic.2014.09.013","base_oa_____::a9ec4b55ab64250e85bc0ee51f4ba609","Instrumentation","Efficient phase contrast imaging in STEM using a pixelated detector. Part 1: Experimental demonstration at atomic resolution","Pennycook, Timothy J.","2015-04-01","Elsevier BV","publication","","Ultramicroscopy","","","312483","Open Access","-0.5124","-0.5742","12","Transmission electron microscopy, Scanning transmission electron, Annular dark field","Transmission electron microscopy, Scanning transmission electron, Annular dark field","51","77","1","",""
"10.1016/j.ultramic.2014.10.015","od______2097::e16ae9904ecedc6ab663123e4d458e4b","Physics","Optimal experimental design for nano-particle atom-counting from high-resolution STEM images","Backer, de, A.","2015-01-01","","publication","","Ultramicroscopy","","Abstract: In the present paper, the principles of detection theory are used to quantify the probability of error for atom-counting from high resolution scanning transmission electron microscopy (HR STEM) images. Binary and multiple hypothesis testing have been investigated in order to determine the limits to the precision with which the number of atoms in a projected atomic column can be estimated. The probability of error has been calculated when using STEM images, scattering cross-sections or peak intensities as a criterion to count atoms. Based on this analysis, we conclude that scattering cross-sections perform almost equally well as images and perform better than peak intensities. Furthermore, the optimal STEM detector design can be derived for atom-counting using the expression for the probability of error. We show that for very thin objects LAADF is optimal and that for thicker objects the optimal inner detector angle increases.","312483","Open Access","-0.4832","-0.4817","12","Transmission electron microscopy, Scanning transmission electron, Annular dark field","Transmission electron microscopy, Scanning transmission electron, Annular dark field","18",NA,NA,"",""
"10.1016/j.ultramic.2014.11.028","od______2097::c9334a28e0caf8703c263c24527680d2","Physics","Dose limited reliability of quantitative annular dark field scanning transmission electron microscopy for nano-particle atom-counting","Backer, de, A.","2015-01-01","","publication","","Ultramicroscopy","","Abstract: Quantitative annular dark field scanning transmission electron microscopy (ADF STEM) has become a powerful technique to characterise nano-particles on an atomic scale. Because of their limited size and beam sensitivity, the atomic structure of such particles may become extremely challenging to determine. Therefore keeping the incoming electron dose to a minimum is important. However, this may reduce the reliability of quantitative ADF STEM which will here be demonstrated for nano-particle atom-counting. Based on experimental ADF STEM images of a real industrial catalyst, we discuss the limits for counting the number of atoms in a projected atomic column with single atom sensitivity. We diagnose these limits by combining a thorough statistical method and detailed image simulations.","312483","Open Access","-0.2788","-0.332","12","Transmission electron microscopy, Scanning transmission electron, Annular dark field","Transmission electron microscopy, Scanning transmission electron, Annular dark field","24","33",NA,"",""
"10.1016/j.ultramic.2015.04.012","od______2097::328a4668f5892932ca57437ced8bdc24","Physics","Homogeneity and composition of AlInGaN : a multiprobe nanostructure study","Krause, Florian F.","2015-01-01","","publication","","Ultramicroscopy","","Abstract: The electronic properties of quaternary AlInGaN devices significantly depend on the homogeneity of the alloy. The identification of compositional fluctuations or verification of random-alloy distribution is hence of grave importance. Here, a comprehensive multiprobe study of composition and compositional homogeneity is presented, investigating AlInGaN layers with indium concentrations ranging from 0 to 17 at% and aluminium concentrations between 0 and 39 at% employing high-angle annular dark field scanning electron microscopy (HAADF STEM), energy dispersive X-ray spectroscopy (EDX) and atom probe tomography (APT). EDX mappings reveal distributions of local concentrations which are in good agreement with random alloy atomic distributions. This was hence investigated with HAADF STEM by comparison with theoretical random alloy expectations using statistical tests. To validate the performance of these tests, HAADF STEM image simulations were carried out for the case of a random-alloy distribution of atoms and for the case of In-rich clusters with nanometer dimensions. The investigated samples, which were grown by metal-organic vapor phase epitaxy (MOVPE), were thereby found to be homogeneous on this nanometer scale. Analysis of reconstructions obtained from APT measurements yielded matching results. Though HAADF STEM only allows for the reduction of possible combinations of indium and aluminium concentrations to the proximity of isolines in the two-dimensional composition space. The observed ranges of composition are in good agreement with the EDX and APT results within the respective precisions.","312483","Open Access","-0.4688","-0.1822","2","Aberration corrected, Algan nanowires, Alloy composition","Aberration corrected, Algan nanowires, Alloy composition","8",NA,NA,"",""
"10.1016/j.ultramic.2015.07.001","dedup_wf_001::ce582f9bad3f22fb2ccab2cac3303ad7","Chemistry","Electron tomography based on highly limited data using a neural network reconstruction technique","Bladt, Eva","2015-01-01","Elsevier","publication","","Ultramicroscopy","https://ir.cwi.nl/pub/23740/23740A.pdf","Abstract: Gold nanoparticles are studied extensively due to their unique optical and catalytical properties. Their exact shape determines the properties and thereby the possible applications. Electron tomography is therefore often used to examine the three-dimensional (3D) shape of nanoparticles. However, since the acquisition of the experimental tilt series and the 3D reconstructions are very time consuming, it is difficult to obtain statistical results concerning the 3D shape of nanoparticles. Here, we propose a new approach for electron tomography that is based on artificial neural networks. The use of a new reconstruction approach enables us to reduce the number of projection images with a factor of 5 or more. The decrease in acquisition time of the tilt series and use of an efficient reconstruction algorithm allows us to examine a large amount of nanoparticles in order to retrieve statistical results concerning the 3D shape.","312483","Open Access","-0.0215","-0.118","5","Resolution electron tomography, Haadf stem, Reconstruction technique","Resolution electron tomography, Haadf stem, Reconstruction technique","6",NA,NA,"",""
"10.1016/j.ultramic.2015.07.010","od______2097::90655947a5e85441822fba34efbaeb4c","Physics","Quantitative STEM normalisation : the importance of the electron flux","Martinez, G.T.","2015-01-01","","publication","","Ultramicroscopy","","Abstract: Annular dark-field (ADF) scanning transmission electron microscopy (STEM) has become widely used in quantitative studies based on the opportunity to directly compare experimental and simulated images. This comparison merely requires the experimental data to be normalised and expressed in units of fractional beam-current. However, inhomogeneities in the response of electron detectors can complicate this normalisation. The quantification procedure becomes both experiment and instrument specific, requiring new simulations for the particular response of each instrument's detector, and for every camera-length used. This not only impedes the comparison between different instruments and research groups, but can also be computationally very time consuming. Furthermore, not all image simulation methods allow for the inclusion of an inhomogeneous detector response. In this work, we propose an alternative method for normalising experimental data in order to compare these with simulations that consider a homogeneous detector response. To achieve this, we determine the electron flux distribution reaching the detector by means of a camera-length series or a so-called atomic column cross-section averaged convergent beam electron diffraction (XSACBED) pattern. The result is then used to determine the relative weighting of the detector response. Here we show that the results obtained by this new electron flux weighted (EFW) method are comparable to the currently used method, while considerably simplifying the needed simulation libraries. The proposed method also allows one to obtain a metric that describes the quality of the detector response in comparison with the ideal detector response.","312483","Open Access","-0.0981","-0.6","9","Electron energy loss, Condensed matter::materials science, Energy loss spectroscopy","Electron energy loss, Condensed matter::materials science, Energy loss spectroscopy","14",NA,NA,"",""
"10.1016/j.ultramic.2016.03.002","od______2097::cf8b57c04ce11896637d962c2ea2bd33","Physics","An alternative approach for <tex>\zeta</tex>-factor measurement using pure element nanoparticles","Zanaga, Daniele","2016-01-01","","publication","","Ultramicroscopy","","Abstract: It is very challenging to measure the chemical composition of hetero nanostructures in a reliable and quantitative manner. Here, we propose a novel and straightforward approach that can be used to quantify energy dispersive X-ray spectra acquired in a transmission electron microscope. Our method is based on a combination of electron tomography and the so-called zeta-factor technique. We will demonstrate the reliability of our approach as well as its applicability by investigating Au-Ag and Au-Pt hetero nanostructures. Given its simplicity, we expect that the method could become a new standard in the field of chemical characterization using electron microscopy. (C) 2016 Elsevier B.V. All rights reserved.","335078","Open Access","-0.0558","-0.2292","9","Electron energy loss, Condensed matter::materials science, Energy loss spectroscopy","Electron energy loss, Condensed matter::materials science, Energy loss spectroscopy","7",NA,NA,"",""
"10.1016/j.ultramic.2016.03.005","dedup_wf_001::5d09ff9a81a5e32a14ffefdbf57de7ee","[ PHYS ] Physics [physics]","Quantitative 3D electromagnetic field determination of 1D nanostructures from single projection","Phatak , Charudatta","2016-01-01","Elsevier","publication","","","https://hal.archives-ouvertes.fr/hal-01430579/document","International audience; One-dimensional (1D) nanostructures have been regarded as the most promising building blocks for nanoelectronics and nanocomposite material systems as well as for alternative energy applications. Although they result in confinement of a material, their properties and interactions with other nanostructures are still very much three-dimensional (3D) in nature. In this work, we present a novel method for quantitative determination of the 3D electromagnetic fields in and around 1D nanostructures using a single electron wave phase image, thereby eliminating the cumbersome acquisition of tomographic data. Using symmetry arguments, we have reconstructed the 3D magnetic field of a nickel nanowire as well as the 3D electric field around a carbon nanotube field emitter, from one single projection. The accuracy of quantitative values determined here is shown to be a better fit to the physics at play than the value obtained by conventional analysis. Moreover the 3D reconstructions can then directly be visualized and used in the design of functional 3D architectures built using 1D nanostructures.no abstract","312483","Open Access","0.2214","-0.0678","1","Article, Interferometric methods, Magnetic properties","Article, Interferometric methods, Magnetic properties","1",NA,NA,"",""
